date,close,ret_1d,ret_5d,ret_20d,rsi_14,macd_hist,natr_14,bb_position,mvrv_zscore,nupl,nvt,puell,sopr,ntv_ratio,funding_rate,cot_net_frac,dvol,month_sin,month_cos,weekday,y_logret_fwd1
2024-07-05,56628.79,-0.007410738462197537,-0.1029917603524493,-0.1565895959459672,28.0632875827354,-441.75627649833814,3.9341142718240176,-1.070393618652173,1.5145,0.4573,151.88,0.833,1.0089,-0.025089136687318905,7.254000000000001e-05,-0.8661816691428864,48.98,-0.4999999999999998,-0.8660254037844388,4,0.027885405242016163
2024-07-06,58230.13,0.027885405242016163,-0.07714308635114459,-0.13545519779624485,35.335034035957825,-388.2147956382894,3.854035337470025,-0.605528181282212,1.603,0.4722,157.01,0.686,1.0003,0.04702184435837964,5.497e-05,-0.8661816691428864,48.21,-0.4999999999999998,-0.8660254037844388,5,-0.04159356377998373
2024-07-07,55857.81,-0.04159356377998373,-0.10650764681138844,-0.1744577037312762,30.427835756010506,-469.9335695706531,4.079211794875946,-0.9631665084894632,1.477,0.4495,154.42,0.782,1.0009,-0.034211129624226115,9.388e-05,-0.8661816691428864,50.99,-0.4999999999999998,-0.8660254037844388,6,0.015222671228313616
2024-07-08,56714.62,0.015222671228313616,-0.05978284125495243,-0.13904884384453103,33.993268590333855,-425.00041119054,4.23143965101467,-0.6627962324950067,1.5113,0.4584,157.09,0.775,0.9914,0.010965414164218186,8.709e-05,-0.8661816691428864,51.03,-0.4999999999999998,-0.8660254037844388,0,0.023272682322844962
2024-07-09,58050.0,0.023272682322844962,0.017376456550993305,-0.11268817629970931,39.22124445472065,-271.5298644243769,4.085706157478756,-0.3296494175979233,1.5842,0.4705,162.86,0.681,1.0086,0.014548417613624583,6.953666666666667e-05,-0.8837726890548494,50.05,-0.4999999999999998,-0.8660254037844388,1,-0.0055996280225802065
2024-07-10,57725.85,-0.0055996280225802065,0.019187566990610683,-0.11668003294916905,38.42564880912597,-163.3638211454695,4.101281131591756,-0.34796609783256593,1.5674,0.4672,164.32,0.696,1.0051,-0.0056632724486080895,8.236666666666666e-05,-0.8837726890548494,48.69,-0.4999999999999998,-0.8660254037844388,2,-0.006708538049520128
2024-07-11,57339.89,-0.006708538049520128,-0.015406376300925569,-0.11212715423884752,37.451508971982896,-92.8362362899602,4.157849936992564,-0.3695001571327524,1.5426,0.4638,164.48,0.753,0.9998,-0.00843287040482703,0.0001,-0.8837726890548494,48.54,-0.4999999999999998,-0.8660254037844388,3,0.009532569171711086
2024-07-12,57889.1,0.009532569171711086,0.03571975665076942,-0.10443952113335593,39.7905901130695,10.2950766981553,4.069060563717754,-0.21503208021280507,1.5732,0.4687,167.22,0.793,1.0031,-0.005018021456945846,4.480333333333334e-05,-0.8837726890548494,46.32,-0.4999999999999998,-0.8660254037844388,4,0.022460333746386348
2024-07-13,59204.02,0.022460333746386348,0.04295741916884211,-0.06547322969711321,45.08552767827076,177.29781979689983,3.947056177735029,0.09710562794601074,1.6567,0.4803,173.53,0.883,1.0083,0.044508928505263605,8.394666666666668e-05,-0.8837726890548494,49.18,-0.4999999999999998,-0.8660254037844388,5,0.02656596839138983
2024-07-14,60797.91,0.02656596839138983,0.04625070523738702,0.008334426932555523,50.740496340678,392.9784942218227,3.830640028275322,0.5276546955005639,1.7527,0.4936,180.83,0.859,1.0078,0.03204106847897972,6.929666666666666e-05,-0.8837726890548494,49.3,-0.4999999999999998,-0.8660254037844388,6,0.06257882518464983
2024-07-15,64724.14,0.06257882518464983,0.11442915844461711,0.04613362963974974,61.309801178178056,775.8120281537513,3.812227224052335,1.263718166536068,1.9633,0.5235,194.47,0.83,1.0179,0.04980675251681553,2.426e-05,-0.8837726890548494,54.52,-0.4999999999999998,-0.8660254037844388,0,0.004929571655444641
2024-07-16,65043.99,0.004929571655444641,0.12606726814958177,0.06640567765787246,62.02464882568296,1011.4259907029824,3.853692677061293,1.1070864839832697,1.9804,0.5253,196.86,0.885,1.0119,-0.0019782250649241894,2.1563333333333334e-05,-0.8446027691894071,56.49,-0.4999999999999998,-0.8660254037844388,1,-0.014806827344029673
2024-07-17,64087.99,-0.014806827344029673,0.10172787163384088,0.0378681952270412,58.543009374695345,1058.6872939711243,3.8853247179029338,0.797841002472665,1.9251,0.5176,195.62,0.715,1.0084,-0.009062537730693154,1.6633333333333326e-06,-0.8446027691894071,58.28,-0.4999999999999998,-0.8660254037844388,2,-0.0015626673332034774
2024-07-18,63987.92,-0.0015626673332034774,0.07770487055425113,0.05724438964535081,58.17489247066761,1037.6257742844168,3.824959094600878,0.6640211917047674,1.9093,0.5163,196.97,0.85,1.0164,-0.007991698255042442,1.7873333333333334e-05,-0.8446027691894071,57.1,-0.4999999999999998,-0.8660254037844388,3,0.040910757335444886
2024-07-19,66660.0,0.040910757335444886,0.09204965949830612,0.08894959320617922,64.57953900748085,1149.392090189573,3.847132886644073,0.8787356817045731,2.0631,0.5349,203.59,0.959,1.028,0.025137118905079747,4.4966666666666664e-05,-0.8446027691894071,60.8,-0.4999999999999998,-0.8660254037844388,4,0.00717432290208512
2024-07-20,67139.96,0.00717432290208512,0.03664515721574142,0.06727012229851978,65.59854145733355,1196.0376708964384,3.69314064967316,0.7834705694477975,2.0852,0.5377,205.89,0.994,1.0102,0.007774860342872496,1.6300000000000007e-06,-0.8446027691894071,62.65,-0.4999999999999998,-0.8660254037844388,5,0.015156828740989328
2024-07-21,68165.34,0.015156828740989328,0.046872414301286226,0.08039021979879786,67.7341821055368,1231.5030163744048,3.649122121316232,0.7804281453604021,2.1325,0.5445,210.76,1.044,1.0122,0.015593144745643247,-8.243333333333335e-06,-0.8446027691894071,66.0,-0.4999999999999998,-0.8660254037844388,6,-0.009334516829783621
2024-07-22,67532.01,-0.009334516829783621,0.0523447248155321,0.08328470628875394,65.0481204567851,1149.4398133616164,3.62275338688968,0.6103153002346626,2.0989,0.5397,210.04,0.962,1.0111,-0.015775828052350876,5.9526666666666674e-05,-0.8446027691894071,67.63,-0.4999999999999998,-0.8660254037844388,0,-0.023916981434216472
2024-07-23,65936.01,-0.023916981434216472,0.029990410714519113,0.09086985918265995,58.727797000042194,933.95872549635,3.695643303433327,0.34870453043271077,1.9987,0.527,205.33,0.79,1.0311,-0.013585085834195898,4.553666666666667e-05,-0.828903065745171,63.91,-0.4999999999999998,-0.8660254037844388,1,-0.008529507623456263
2024-07-24,65376.0,-0.008529507623456263,-0.019449854244382052,0.13622696704230436,56.64792717501983,710.1355475136443,3.678598371126765,0.21999013315517413,1.9642,0.5227,204.69,0.924,1.0074,-0.008492179268048093,0.0001,-0.828903065745171,61.39,-0.4999999999999998,-0.8660254037844388,2,0.006463859817351855
2024-07-25,65799.95,0.006463859817351855,-0.020160317329115433,0.1501015653218537,57.86451640589523,553.9923758301826,3.688968947805523,0.2253720732925928,1.9823,0.5257,207.23,0.937,1.0016,-0.02192399184046676,0.0001,-0.828903065745171,61.81,-0.4999999999999998,-0.8660254037844388,3,0.03153462223775808
2024-07-26,67907.99,0.03153462223775808,-0.003782523832346691,0.15375078231759562,63.369167316252295,554.667032762525,3.5797161930040797,0.5504690462465072,2.1039,0.5398,214.45,0.903,1.0205,0.006707450259495763,7.780000000000001e-05,-0.828903065745171,60.1,-0.4999999999999998,-0.8660254037844388,4,-0.00016921384598440523
2024-07-27,67896.5,-0.00016921384598440523,0.005382779151452639,0.19517513225159505,63.32061021461746,517.0690486171106,3.613889532161524,0.5407400656563477,2.11,0.5393,216.61,0.869,1.0141,0.011249746878723885,7.892666666666666e-05,-0.828903065745171,55.04,-0.4999999999999998,-0.8660254037844388,5,0.005191188977428364
2024-07-28,68249.88,0.005191188977428364,0.03449094956309731,0.18514365000070973,64.22847023135438,479.5601090081059,3.4693863805697354,0.6552566840626504,2.1128,0.5414,219.61,1.025,1.0156,-0.009575513817065508,6.720333333333333e-05,-0.828903065745171,52.65,-0.4999999999999998,-0.8660254037844388,6,-0.02170181316434392
2024-07-29,66784.69,-0.02170181316434392,0.021318644022209714,0.1401691545135208,57.83649058409499,326.9233580019634,3.6828443485622504,0.11224892620924187,2.0347,0.5307,217.14,0.854,1.0031,-0.01716107114794999,7.994666666666666e-05,-0.828903065745171,51.73,-0.4999999999999998,-0.8660254037844388,0,-0.008974685027823451
2024-07-30,66188.0,-0.008974685027823451,0.005880099177034412,0.13679409750827753,55.41771318047143,164.8087124794306,3.633785619081538,-0.1341475783242072,1.9931,0.5262,214.35,0.785,1.0017,-0.029794957996608615,4.883e-05,-0.7586399827845922,50.62,-0.4999999999999998,-0.8660254037844388,1,-0.02385142421501373
2024-07-31,64628.0,-0.02385142421501373,-0.04950594727573727,0.11965121134278396,49.57978038983053,-56.60000223392444,3.712005668954848,-0.7614981759772896,1.906,0.5147,209.96,0.785,1.0054,-0.019679868917761932,4.689e-05,-0.7586399827845922,48.73,-0.4999999999999998,-0.8660254037844388,2,0.011171199683345215
2024-08-01,65354.02,0.011171199683345215,-0.03816553374640776,0.12128984185441788,52.10837237424295,-157.54902141869206,3.7755591238215023,-0.5903280488365097,1.9305,0.5198,212.66,0.662,0.9991,-0.03658602997483554,9.402666666666667e-05,-0.7586399827845922,49.81,-0.8660254037844384,-0.5000000000000004,3,-0.06080893312569105
2024-08-02,61498.33,-0.06080893312569105,-0.10416565584952713,0.03802057498234048,40.493851108601234,-469.739265143573,4.232793875822514,-1.3773059163907524,1.7207,0.4893,199.47,0.705,1.0023,-0.03349793166219676,0.0001,-0.7586399827845922,51.4,-0.8660254037844384,-0.5000000000000004,4,-0.013099436128860992
2024-08-03,60697.99,-0.013099436128860992,-0.09556327881404415,-0.0016448295379103426,38.571985996121654,-701.9099575925793,4.258612199473228,-1.14720639632089,1.6726,0.4831,197.71,0.717,0.9957,-0.028763587515398613,8.011666666666667e-05,-0.7586399827845922,51.45,-0.8660254037844384,-0.5000000000000004,5,-0.04269555681819708
2024-08-04,58161.0,-0.04269555681819708,-0.12928415060441767,-0.10691921154075722,33.19397165418715,-980.9843252899476,4.617534097551319,-1.2046703553564655,1.5362,0.4606,191.61,0.73,0.9752,-0.03943989794894529,8.447666666666668e-05,-0.7586399827845922,56.13,-0.8660254037844384,-0.5000000000000004,6,-0.07388270778154322
2024-08-05,54018.81,-0.07388270778154322,-0.1793154341709472,-0.18573149097774502,26.65844351941646,-1375.0317207046226,5.846963583372783,-1.2739270821209954,1.3136,0.4212,178.06,0.675,0.9938,-0.020190853299990683,6.798666666666666e-05,-0.7586399827845922,63.08,-0.8660254037844384,-0.5000000000000004,0,0.03641232998749407
2024-08-06,56022.01,0.03641232998749407,-0.15407430386679816,-0.13451233364622125,33.47956137072167,-1425.1669584144938,5.629289010735928,-0.834199798877268,1.4113,0.4422,184.88,0.579,1.0018,0.005652027899245469,1.7353333333333332e-05,-0.8199848885530789,61.54,-0.8660254037844384,-0.5000000000000004,1,-0.015975161468007117
2024-08-07,55134.16,-0.015975161468007117,-0.10924053220911423,-0.1489248277810249,32.05650666691584,-1438.3683595555565,5.7230219474517074,-0.7745385344149087,1.3585,0.4331,182.73,0.688,1.0129,-0.004257999111599782,-1.4493333333333334e-05,-0.8199848885530789,60.88,-0.8660254037844384,-0.5000000000000004,2,0.11228735091416127
2024-08-08,61685.99,0.11228735091416127,0.016146254833908125,-0.07754823420230834,49.21221968328972,-949.6669786060932,5.677899703396513,-0.07839633159809267,1.7407,0.4929,179.89,0.68,1.0093,0.057210628284024796,2.29e-05,-0.8199848885530789,56.81,-0.8660254037844384,-0.5000000000000004,3,-0.013842409307287744
2024-08-09,60837.99,-0.013842409307287744,0.04499940234481745,-0.09856496641168122,47.53908971895704,-642.0765713508397,5.6052220897564675,-0.1195945156018351,1.6707,0.4853,176.05,0.676,1.026,-0.002129833669134344,4.008e-05,-0.8199848885530789,55.02,-0.8660254037844384,-0.5000000000000004,4,0.001404713543484379
2024-08-10,60923.51,0.001404713543484379,0.12028682366984504,-0.11231708160918613,47.73208576704376,-403.08892320995415,5.341585340579382,-0.060225238126228375,1.6758,0.4853,177.69,0.816,0.9986,-0.008180989367260725,-2.4233333333333334e-05,-0.8199848885530789,56.28,-0.8660254037844384,-0.5000000000000004,5,-0.036964958668207114
2024-08-11,58712.59,-0.036964958668207114,0.046909535014143654,-0.1399475234476097,43.297385369762594,-365.26299755449566,5.581295818524415,-0.2620525520614273,1.5595,0.4659,174.05,0.701,1.0017,-0.027052251388764142,1.1316666666666666e-05,-0.8199848885530789,57.11,-0.8660254037844384,-0.5000000000000004,6,0.010741321896940523
2024-08-12,59346.64,0.010741321896940523,0.07362601837909151,-0.1052892201164525,44.87901928954812,-273.1123926420846,5.496626418473131,-0.1246333547024131,1.59,0.4716,177.67,0.777,0.9976,-0.0016828977298246662,2.5526666666666667e-05,-0.8199848885530789,57.48,-0.8660254037844384,-0.5000000000000004,0,0.020687318243458014
2024-08-13,60587.15,0.020687318243458014,-0.017974014291611985,-0.07607239424953827,47.93872149996603,-112.41747940985988,5.375024737719591,0.12076212186898982,1.6538,0.4825,181.21,0.669,0.9983,0.00642679896488142,9.196666666666666e-06,-0.7942424380674301,56.92,-0.8660254037844384,-0.5000000000000004,1,-0.031926101818424826
2024-08-14,58683.39,-0.031926101818424826,-0.03605770680274908,-0.11446235588531489,43.91038211745664,-117.5879581707602,5.562815974348665,-0.12655327340555955,1.5576,0.4658,175.73,0.795,0.9967,-0.03283496516071794,-2.6629999999999997e-05,-0.7942424380674301,55.31,-0.8660254037844384,-0.5000000000000004,2,-0.019657942646201854
2024-08-15,57541.06,-0.019657942646201854,-0.05712036299243533,-0.16565492076927477,41.64883060191253,-177.58791574291308,5.736112229091123,-0.27765343309093105,1.4892,0.4553,172.52,0.721,1.0001,-0.027703986231251483,-2.776666666666667e-05,-0.7942424380674301,55.64,-0.8660254037844384,-0.5000000000000004,3,0.022910978337253942
2024-08-16,58874.6,0.022910978337253942,0.0027555740130256693,-0.1425747285860366,45.19729468894338,-110.39963339072231,5.535639324005428,0.04824917521830896,1.561,0.4676,176.09,0.763,1.0006,0.007272325652040418,-6.392999999999999e-05,-0.7942424380674301,53.12,-0.8660254037844384,-0.5000000000000004,4,0.010431923382209742
2024-08-17,59491.99,0.010431923382209742,0.0024461754982947007,-0.1373339941812551,46.810014602092075,-12.465743930872575,5.196745408542957,0.21120378857249378,1.5876,0.4731,177.86,0.79,1.0019,0.019049722586074888,1.9790000000000002e-05,-0.7942424380674301,53.71,-0.8660254037844384,-0.5000000000000004,5,-0.018057579517003593
2024-08-18,58427.35,-0.018057579517003593,-0.03629872226216673,-0.13368976053391474,44.3844350717033,-7.709773010138179,5.142831758962914,-0.03786828718194135,1.5513,0.4635,177.09,0.665,0.9992,-0.007517372814469952,-1.6866666666666652e-06,-0.7942424380674301,55.32,-0.8660254037844384,-0.5000000000000004,6,0.017158062435947308
2024-08-19,59438.5,0.017158062435947308,0.012785441992205352,-0.10755701307014398,47.18368900383167,70.88440838027714,4.9142023210503805,0.1298314646554719,1.5851,0.4726,178.99,0.764,1.0013,-0.002708664256694572,-4.1076666666666666e-05,-0.7942424380674301,53.68,-0.8660254037844384,-0.5000000000000004,0,-0.007170849698593443
2024-08-20,59013.8,-0.007170849698593443,0.025272534939813903,-0.09087643855372375,46.133390668328744,99.84476025230332,4.941197277557826,-0.057047320201042306,1.5681,0.4687,177.7,0.774,1.0046,0.005490063669588565,3.7333333333333313e-07,-0.8121666902638162,54.06,-0.8660254037844384,-0.5000000000000004,1,0.03565715238614722
2024-08-21,61156.03,0.03565715238614722,0.03801870898870708,-0.06639048585092167,51.944181975884575,259.7653492277623,4.78230001274544,0.6539365048333956,1.6797,0.4871,183.63,0.832,1.0054,0.0016443231226818567,-2.317e-05,-0.8121666902638162,54.68,-0.8660254037844384,-0.5000000000000004,2,-0.012839442327577983
