date,target_up,next_return,pred_up,prob_up,stage,model_type,position,turnover,cost,strategy_return,buy_hold_return,strategy_equity,buy_hold_equity
2025-06-13,0,-0.0058304915798971235,0,0.3794033083116766,M1_NTV_only,logistic,-1,0.0,0.0,0.0058304915798971235,-0.0058304915798971235,1.0370329893162846,1.7956641003525942
2025-06-14,1,0.0007548627203146641,0,0.4403658535719396,M1_NTV_only,logistic,-1,0.0,0.0,-0.0007548627203146641,0.0007548627203146641,1.0362501717729133,1.7970195802401576
2025-06-15,1,0.011792615001237072,0,0.43358329721880584,M1_NTV_only,logistic,-1,0.0,0.0,-0.011792615001237072,0.011792615001237072,1.0240300724522295,1.8182111402996144
2025-06-16,0,-0.020559056941174436,1,0.513258682652452,M1_NTV_only,logistic,0,1.0,0.0005,-0.0005,-0.020559056941174436,1.0235180574160034,1.7808304339351169
2025-06-17,1,0.0026979724986506692,1,0.5196045283434767,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.0026979724986506692,1.0235180574160034,1.7856350654706339
2025-06-18,0,-0.0018977187896134229,1,0.5086206123742701,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.0018977187896134229,1.0235180574160034,1.7822464322554976
2025-06-19,0,-0.013131746055793259,1,0.5142668860570078,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.013131746055793259,1.0235180574160034,1.7588424246982748
2025-06-20,0,-0.010184874363913243,1,0.5223504635574994,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.010184874363913243,1.0235180574160034,1.7409288355768022
2025-06-21,0,-0.012422235919953284,1,0.510439148824581,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.012422235919953284,1.0235180574160034,1.7193026068614177
2025-06-22,1,0.04545759771084712,0,0.4600363351987044,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.04545759771084712,1.0235180574160034,1.7974579731073348
2025-06-23,1,0.004431419225533917,0,0.4879943324056898,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.004431419225533917,1.0235180574160034,1.805423262926452
2025-06-24,1,0.012406215749838134,1,0.5015334333856297,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.012406215749838134,1.0235180574160034,1.8278217334460942
2025-06-25,0,-0.003737454466123835,0,0.49151822645724214,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.003737454466123835,1.0235180574160034,1.820990332945148
2025-06-26,1,0.0012007263229245613,1,0.502320040716985,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.0012007263229245613,1.0235180574160034,1.8231768439717064
2025-06-27,1,0.002234353778444831,0,0.4832263141909226,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.002234353778444831,1.0235180574160034,1.8272504660418076
2025-06-28,1,0.009856422495764683,0,0.4994618727408688,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.009856422495764683,1.0235180574160034,1.8452606186406986
2025-06-29,0,-0.011535062936840146,1,0.5123960151767215,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.011535062936840146,1.0235180574160034,1.8239754212698056
2025-06-30,0,-0.013413452013053329,1,0.54691450235654,M1_NTV_only,logistic,0,0.0,0.0,-0.0,-0.013413452013053329,1.0235180574160034,1.7995096144836142
2025-07-01,1,0.02990624847553991,1,0.5177720709564267,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.02990624847553991,1.0235180574160034,1.8533261961484842
2025-07-02,1,0.007244728772290987,0,0.48185424008937616,M1_NTV_only,logistic,0,0.0,0.0,0.0,0.007244728772290987,1.0235180574160034,1.8667530417661617
