https://www.CryptoDataDownload.com
Date,Total Supply,Marketcap
2019-11-27,18070775.0,136033902876.0
2019-11-26,18069037.5,129360214651.0
2019-11-25,18067512.5,128679353477.0
2019-11-24,18065950.0,124806086342.0
2019-11-23,18064312.5,132237812582.0
2019-11-22,18062150.0,131598115578.0
2019-11-21,18060500.0,137467676355.0
2019-11-20,18058787.5,146067419167.0
2019-11-19,18057012.5,146652374431.0
2019-11-18,18055175.0,147522515614.0
2019-11-17,18053425.0,153441655637.0
2019-11-16,18051500.0,153160298445.0
2019-11-15,18049650.0,152763032279.0
2019-11-14,18047675.0,155875964208.0
2019-11-13,18045562.5,157993230623.0
2019-11-12,18043875.0,159037090302.0
2019-11-11,18042187.5,157334370188.0
2019-11-10,18040300.0,162804506947.0
2019-11-09,18038225.0,158956626728.0
2019-11-08,18036425.0,158132011453.0
2019-11-07,18034825.0,165908847712.0
2019-11-06,18033137.5,168515702648.0
2019-11-05,18031487.5,168055987909.0
2019-11-04,18029687.5,169673061938.0
2019-11-03,18028037.5,165984141263.0
2019-11-02,18026312.5,167730331235.0
2019-11-01,18024637.5,166736007962.0
2019-10-31,18023012.5,164911825986.0
2019-10-30,18021362.5,165074599219.0
2019-10-29,18019687.5,169870512882.0
2019-10-28,18018025.0,166062046331.0
2019-10-27,18016350.0,172183698258.0
2019-10-26,18014912.5,166687481635.0
2019-10-25,18013162.5,156041902263.0
2019-10-24,18011437.5,133915037813.0
2019-10-23,18009775.0,134546886777.0
2019-10-22,18007675.0,144527798783.0
2019-10-21,18005562.5,147891388429.0
2019-10-20,18003575.0,148272762771.0
2019-10-19,18001750.0,143302750858.0
2019-10-18,17999975.0,143191241123.0
2019-10-17,17997975.0,145303411527.0
2019-10-16,17996100.0,143894836029.0
2019-10-15,17994312.5,146745957699.0
2019-10-14,17992400.0,150470261276.0
2019-10-13,17990712.5,149016352009.0
2019-10-12,17988937.5,149369883306.0
2019-10-11,17987275.0,148674720877.0
2019-10-10,17985325.0,154352037536.0
2019-10-09,17983300.0,154410728122.0
2019-10-08,17981575.0,147063030401.0
2019-10-07,17979550.0,147531736912.0
2019-10-06,17977612.5,141198325889.0
2019-10-05,17975750.0,146415539628.0
2019-10-04,17973775.0,146523471965.0
2019-10-03,17971937.5,148087327245.0
2019-10-02,17970100.0,150471194742.0
2019-10-01,17968250.0,149478051433.0
2019-09-30,17966462.5,149093790734.0
2019-09-29,17964837.5,144573826265.0
2019-09-28,17963137.5,147622321395.0
2019-09-27,17961150.0,147060867078.0
2019-09-26,17959500.0,144664311285.0
2019-09-25,17957362.5,151419353778.0
2019-09-24,17955412.5,153282124539.0
2019-09-23,17953450.0,173828714056.0
2019-09-22,17952025.0,179889702675.0
2019-09-21,17949950.0,179235276736.0
2019-09-20,17947875.0,182512299833.0
2019-09-19,17945987.5,184332748986.0
2019-09-18,17944137.5,182170498873.0
2019-09-17,17941962.5,182931405321.0
2019-09-16,17940112.5,184244596573.0
2019-09-15,17938075.0,184865137051.0
2019-09-14,17936237.5,185736375721.0
2019-09-13,17934300.0,185954479695.0
2019-09-12,17932425.0,186861965525.0
2019-09-11,17930450.0,182074037307.0
2019-09-10,17928150.0,181002602400.0
2019-09-09,17925875.0,184770060269.0
2019-09-08,17924050.0,186413346329.0
2019-09-07,17921837.5,187899533867.0
2019-09-06,17919962.5,184774346135.0
2019-09-05,17917987.5,189458707710.0
2019-09-04,17915925.0,189662640191.0
2019-09-03,17914225.0,190206254503.0
2019-09-02,17912175.0,186008623044.0
2019-09-01,17910312.5,174939514654.0
2019-08-31,17908525.0,171817075129.0
2019-08-30,17906450.0,171539314388.0
2019-08-29,17904450.0,169913230500.0
2019-08-28,17902387.5,173864048875.0
2019-08-27,17900500.0,181999574646.0
2019-08-26,17898812.5,185449059349.0
2019-08-25,17897100.0,181418428425.0
2019-08-24,17895162.5,181630530827.0
2019-08-23,17893162.5,186117519060.0
2019-08-22,17891250.0,180916498913.0
2019-08-21,17889487.5,181305483441.0
2019-08-20,17887787.5,192691182264.0
2019-08-19,17885875.0,195444321888.0
2019-08-18,17883837.5,184543140325.0
2019-08-17,17882262.5,182593815339.0
2019-08-16,17880662.5,185142458951.0
2019-08-15,17878825.0,184177643008.0
2019-08-14,17876862.5,179179614069.0
2019-08-13,17874962.5,194162847665.0
2019-08-12,17873000.0,203486071030.0
2019-08-11,17871337.5,206033824777.0
2019-08-10,17869425.0,201445601910.0
2019-08-09,17867537.5,211896844825.0
2019-08-08,17865700.0,214092215559.0
2019-08-07,17863925.0,213859228613.0
2019-08-06,17862012.5,204877283375.0
2019-08-05,17860000.0,210748000000.0
2019-08-04,17858212.5,196207466409.0
2019-08-03,17856125.0,193230413810.0
2019-08-02,17853962.5,187993476684.0
2019-08-01,17851850.0,185796877764.0
2019-07-31,17850075.0,180024075401.0
2019-07-30,17847937.5,171226330159.0
2019-07-29,17846162.5,169456272941.0
2019-07-28,17844062.5,170110838185.0
2019-07-27,17841875.0,169165418369.0
2019-07-26,17839975.0,175669163427.0
2019-07-25,17837900.0,176309090084.0
2019-07-24,17836025.0,174145062212.0
2019-07-23,17834287.5,175614585699.0
2019-07-22,17832500.0,184188860975.0
2019-07-21,17830525.0,189007844326.0
2019-07-20,17828662.5,191660083028.0
2019-07-19,17826450.0,187809316124.0
2019-07-18,17824975.0,189811028785.0
2019-07-17,17823462.5,172876001000.0
2019-07-16,17821800.0,167753099598.0
2019-07-15,17819775.0,193344558750.0
2019-07-14,17817950.0,181598230067.0
2019-07-13,17816137.5,202726087224.0
2019-07-12,17814375.0,210368351082.0
2019-07-11,17812325.0,202156351383.0
2019-07-10,17810712.5,215490920002.0
2019-07-09,17809100.0,223811055793.0
2019-07-08,17807175.0,218781445055.0
2019-07-07,17804950.0,204222064302.0
2019-07-06,17803037.5,200106141500.0
2019-07-05,17800812.5,195770487745.0
2019-07-04,17798450.0,198387575173.0
2019-07-03,17796362.5,212976722474.0
2019-07-02,17794212.5,192691747742.0
2019-07-01,17792237.5,188196146700.0
2019-06-30,17790450.0,191427021045.0
2019-06-29,17788550.0,210947654801.0
2019-06-28,17786375.0,219740524892.0
2019-06-27,17784337.5,198361876548.0
2019-06-26,17782562.5,229760310084.0
2019-06-25,17780500.0,208938833305.0
2019-06-24,17778675.0,196092207141.0
2019-06-23,17776462.5,192553752977.0
2019-06-22,17774200.0,189496078460.0
2019-06-21,17772437.5,181671988818.0
2019-06-20,17770775.0,169444161918.0
2019-06-19,17768975.0,164865347674.0
2019-06-18,17766762.5,161301594056.0
2019-06-17,17764725.0,165806705493.0
2019-06-16,17763062.5,159409097857.0
2019-06-15,17761437.5,157316426611.0
2019-06-14,17759612.5,154464940104.0
2019-06-13,17757500.0,146286285000.0
2019-06-12,17755612.5,145174681816.0
2019-06-11,17753975.0,140595503423.0
2019-06-10,17752187.5,142392071157.0
2019-06-09,17750225.0,135487289923.0
2019-06-08,17748387.5,140785001715.0
2019-06-07,17746837.5,141996883547.0
2019-06-06,17744862.5,138517638816.0
2019-06-05,17742900.0,138145154826.0
2019-06-04,17740900.0,135993401177.0
2019-06-03,17738975.0,143750267369.0
2019-06-02,17737487.5,154927907194.0
2019-06-01,17735850.0,151752721280.0
2019-05-31,17733962.5,151575724280.0
2019-05-30,17732500.0,146785379200.0
2019-05-29,17730500.0,153606591005.0
2019-05-28,17728325.0,154554828217.0
2019-05-27,17726275.0,155472371931.0
2019-05-26,17724187.5,154789937727.0
2019-05-25,17722125.0,142922558160.0
2019-05-24,17720375.0,141745634033.0
2019-05-23,17718462.5,139625382562.0
2019-05-22,17716487.5,135087331364.0
2019-05-21,17714400.0,140920886304.0
2019-05-20,17712487.5,141799798430.0
2019-05-19,17710475.0,145225895000.0
2019-05-18,17708437.5,128565381263.0
2019-05-17,17706525.0,130173236908.0
2019-05-16,17704637.5,139512543500.0
2019-05-15,17702812.5,145316899941.0
2019-05-14,17700950.0,141359786700.0
2019-05-13,17699050.0,138230465453.0
2019-05-12,17696962.5,123424810412.0
2019-05-11,17694987.5,127713041432.0
2019-05-10,17693362.5,112226167400.0
2019-05-09,17691800.0,108923105060.0
2019-05-08,17689925.0,105093898534.0
2019-05-07,17688025.0,101733383309.0
2019-05-06,17686437.5,100555532949.0
2019-05-05,17684550.0,100966755006.0
2019-05-04,17682937.5,101935945660.0
2019-05-03,17681287.5,100044614559.0
2019-05-02,17679387.5,95203501688.0
2019-05-01,17677087.5,94014175702.0
2019-04-30,17674950.0,93129311550.0
2019-04-29,17673200.0,91001250852.0
2019-04-28,17671162.5,91200516240.0
2019-04-27,17669125.0,91330116904.0
2019-04-26,17667412.5,91078868246.0
2019-04-25,17665525.0,90669190339.0
2019-04-24,17663737.5,96107512551.0
2019-04-23,17661700.0,97692514444.0
2019-04-22,17660250.0,95132234700.0
2019-04-21,17658575.0,93513632699.0
2019-04-20,17656550.0,93913247230.0
2019-04-19,17654912.5,93392898183.0
2019-04-18,17653012.5,93235797760.0
2019-04-17,17651150.0,92381176778.0
2019-04-16,17649425.0,91819898103.0
2019-04-15,17647612.5,88720018798.0
2019-04-14,17645800.0,91100324576.0
2019-04-13,17644275.0,89344080219.0
2019-04-12,17642587.5,89559949056.0
2019-04-11,17640700.0,88912656140.0
2019-04-10,17638737.5,93899289920.0
2019-04-09,17636887.5,91581302033.0
2019-04-08,17635237.5,93253019672.0
2019-04-07,17633387.5,91532269505.0
2019-04-06,17631625.0,88887897959.0
2019-04-05,17629887.5,88849872931.0
2019-04-04,17627912.5,86516736876.0
2019-04-03,17626162.5,87747090943.0
2019-04-02,17624387.5,86352977727.0
2019-04-01,17622425.0,72891988976.0
2019-03-31,17620725.0,72175899258.0
2019-03-30,17618987.5,72148344294.0
2019-03-29,17617250.0,72054552500.0
2019-03-28,17615412.5,70677086495.0
2019-03-27,17613587.5,70903496482.0
2019-03-26,17611725.0,69083400251.0
2019-03-25,17610050.0,68864276626.0
2019-03-24,17608200.0,69904377918.0
2019-03-23,17606325.0,70117541439.0
2019-03-22,17604512.5,70102401091.0
2019-03-21,17602500.0,69956031525.0
2019-03-20,17600712.5,70958856508.0
2019-03-19,17598700.0,70361890431.0
2019-03-18,17596525.0,69850989675.0
2019-03-17,17594512.5,69771039319.0
2019-03-16,17592687.5,70194823125.0
2019-03-15,17590650.0,68624819687.0
2019-03-14,17588737.5,67800537653.0
2019-03-13,17586800.0,67682448064.0
2019-03-12,17585112.5,67873962121.0
2019-03-11,17583325.0,67682613757.0
2019-03-10,17581550.0,68531475376.0
2019-03-09,17579850.0,68850251936.0
2019-03-08,17578125.0,67581562500.0
2019-03-07,17576300.0,67785461632.0
2019-03-06,17574525.0,67689161764.0
2019-03-05,17572925.0,67551553805.0
2019-03-04,17571062.5,64989386027.0
2019-03-03,17569350.0,66579403212.0
2019-03-02,17567525.0,66940351312.0
2019-03-01,17565875.0,66874164419.0
2019-02-28,17563850.0,66590878336.0
2019-02-27,17561975.0,66708635179.0
2019-02-26,17560212.5,66642060051.0
2019-02-25,17558200.0,67084790322.0
2019-02-24,17556412.5,65497356986.0
2019-02-23,17554700.0,72211785091.0
2019-02-22,17552912.5,69155315726.0
2019-02-21,17550887.5,68455481605.0
2019-02-20,17549400.0,69083690376.0
2019-02-19,17547775.0,68233821177.0
2019-02-18,17545825.0,67898833585.0
2019-02-17,17543887.5,63607118520.0
2019-02-16,17541900.0,62798598648.0
2019-02-15,17540025.0,62552815758.0
2019-02-14,17538437.5,62444905182.0
2019-02-13,17536675.0,62692385558.0
2019-02-12,17534762.5,62878606240.0
2019-02-11,17533162.5,62921260264.0
2019-02-10,17531350.0,63995914100.0
2019-02-09,17529600.0,63503079552.0
2019-02-08,17527725.0,63501896012.0
2019-02-07,17525687.5,58874567790.0
2019-02-06,17523512.5,58959960628.0
2019-02-05,17521462.5,60122971208.0
2019-02-04,17519625.0,59757163324.0
2019-02-03,17517787.5,59820091111.0
2019-02-02,17516062.5,60654971547.0
2019-02-01,17514262.5,60158514263.0
2019-01-31,17512287.5,59771363590.0
2019-01-30,17510350.0,60189201573.0
2019-01-29,17508650.0,59363077825.0
2019-01-28,17506825.0,60039656338.0
2019-01-27,17505012.5,61849235316.0
2019-01-26,17503300.0,62234033348.0
2019-01-25,17501425.0,62305073000.0
2019-01-24,17499700.0,62486703781.0
2019-01-23,17497675.0,62157340856.0
2019-01-22,17495850.0,62579331239.0
2019-01-21,17494225.0,61781030530.0
2019-01-20,17492350.0,61865544092.0
2019-01-19,17490387.5,64382116388.0
2019-01-18,17488725.0,63120481158.0
2019-01-17,17487000.0,63617880871.0
2019-01-16,17485412.5,63050823788.0
2019-01-15,17483750.0,62538149888.0
2019-01-14,17482100.0,64059309388.0
2019-01-13,17480237.5,61459641039.0
2019-01-12,17478525.0,63222097134.0
2019-01-11,17476800.0,63476087136.0
2019-01-10,17474950.0,63390555875.0
2019-01-09,17473000.0,69929217490.0
2019-01-08,17470950.0,69794698155.0
2019-01-07,17468837.5,69970555165.0
2019-01-06,17467075.0,70579384624.0
2019-01-05,17465312.5,66225670550.0
2019-01-04,17463275.0,66669719601.0
2019-01-03,17461412.5,66140512882.0
2019-01-02,17459475.0,67845250119.0
2019-01-01,17457587.5,66748038351.0
2018-12-31,17455725.0,64469229143.0
2018-12-30,17453787.5,66949063555.0
2018-12-29,17451587.5,65015540200.0
2018-12-28,17449862.5,67792192317.0
2018-12-27,17447775.0,62666998990.0
2018-12-26,17445600.0,66467910456.0
2018-12-25,17443637.5,65936775314.0
2018-12-24,17441650.0,70394499400.0
2018-12-23,17439750.0,68779409243.0
2018-12-22,17437550.0,69417142795.0
2018-12-21,17435362.5,66970622192.0
2018-12-20,17433612.5,71020527595.0
2018-12-19,17431925.0,64227927663.0
2018-12-18,17430062.5,63918827998.0
2018-12-17,17428462.5,60942627678.0
2018-12-16,17426462.5,55656287404.0
2018-12-15,17425025.0,55403563989.0
2018-12-14,17423162.5,55680071560.0
2018-12-13,17421337.5,56841120502.0
2018-12-12,17419700.0,59752706546.0
2018-12-11,17418200.0,58410540244.0
2018-12-10,17416637.5,59355900600.0
2018-12-09,17415087.5,61470905104.0
2018-12-08,17413487.5,59184961315.0
2018-12-07,17411900.0,58864062092.0
2018-12-06,17410475.0,59844329299.0
2018-12-05,17408787.5,64354890664.0
2018-12-04,17407162.5,67949206962.0
2018-12-03,17405437.5,66738365224.0
2018-12-02,17404012.5,71392129476.0
2018-12-01,17402587.5,72053499260.0
2018-11-30,17401037.5,69100563975.0
2018-11-29,17399775.0,73945563795.0
2018-11-28,17398462.5,73424295504.0
2018-11-27,17396987.5,65604213833.0
2018-11-26,17395350.0,64838383869.0
2018-11-25,17393962.5,68512904952.0
2018-11-24,17392375.0,65841444419.0
2018-11-23,17390587.5,74575360753.0
2018-11-22,17389025.0,74342081351.0
2018-11-21,17387500.0,78904648875.0
2018-11-20,17386187.5,75664688000.0
2018-11-19,17384537.5,82323434259.0
2018-11-18,17382962.5,96636408108.0
2018-11-17,17381425.0,95656239088.0
2018-11-16,17379612.5,95739245175.0
2018-11-15,17378037.5,97056339438.0
2018-11-14,17376450.0,97237050320.0
2018-11-13,17374762.5,108781824284.0
2018-11-12,17373262.5,109764272475.0
2018-11-11,17371512.5,110440085580.0
2018-11-10,17369687.5,110285704238.0
2018-11-09,17368050.0,109852916250.0
2018-11-08,17366462.5,111240701880.0
2018-11-07,17364950.0,112889539950.0
2018-11-06,17363325.0,111950037938.0
2018-11-05,17361725.0,111170597520.0
2018-11-04,17359925.0,111481271968.0
2018-11-03,17358387.5,109965384813.0
2018-11-02,17356375.0,110220444492.0
2018-11-01,17354587.5,110045265792.0
2018-10-31,17352662.5,109378516957.0
2018-10-30,17350625.0,108779049413.0
2018-10-29,17348700.0,108715975524.0
2018-10-28,17346875.0,111116622094.0
2018-10-27,17345125.0,111141663658.0
2018-10-26,17343425.0,111103714893.0
2018-10-25,17341637.5,110874279606.0
2018-10-24,17339925.0,111182905503.0
2018-10-23,17338512.5,110852219203.0
2018-10-22,17336587.5,111059219721.0
2018-10-21,17334650.0,111173697617.0
2018-10-20,17332925.0,111153621416.0
2018-10-19,17331137.5,110632622986.0
2018-10-18,17329362.5,110841721836.0
2018-10-17,17327637.5,111543027603.0
2018-10-16,17325912.5,111946185845.0
2018-10-15,17324225.0,111598153152.0
2018-10-14,17322200.0,107103162600.0
2018-10-13,17320775.0,107383435560.0
2018-10-12,17319012.5,107120690165.0
2018-10-11,17317362.5,106549575296.0
2018-10-10,17315375.0,112853822332.0
2018-10-09,17313575.0,114075682960.0
2018-10-08,17311950.0,114341101763.0
2018-10-07,17310262.5,113860501928.0
2018-10-06,17308487.5,113268126879.0
2018-10-05,17306925.0,113916257181.0
2018-10-04,17305300.0,113307490068.0
2018-10-03,17303425.0,111724235438.0
2018-10-02,17301612.5,112460481250.0
2018-10-01,17299900.0,113681102880.0
2018-09-30,17297925.0,114128422545.0
2018-09-29,17295887.5,113796216300.0
2018-09-28,17293987.5,114326400806.0
2018-09-27,17292062.5,115538990642.0
2018-09-26,17290275.0,111721284816.0
2018-09-25,17288537.5,111147834703.0
2018-09-24,17286425.0,113770951866.0
2018-09-23,17284575.0,115845024257.0
2018-09-22,17282700.0,115967089827.0
2018-09-21,17280762.5,116635642456.0
2018-09-20,17278962.5,112191957934.0
2018-09-19,17277037.5,110372626365.0
2018-09-18,17275087.5,109391727580.0
2018-09-17,17273312.5,108036278498.0
2018-09-16,17271625.0,112265217068.0
2018-09-15,17269887.5,112602256984.0
2018-09-14,17268137.5,111837265201.0
2018-09-13,17266487.5,111985257979.0
2018-09-12,17264637.5,109154807362.0
2018-09-11,17262537.5,108408562875.0
2018-09-10,17260775.0,108777231443.0
2018-09-09,17259087.5,107628360014.0
2018-09-08,17257050.0,106619404586.0
2018-09-07,17255175.0,110433120000.0
2018-09-06,17253275.0,112027067370.0
2018-09-05,17251400.0,115227276020.0
2018-09-04,17249750.0,126975409750.0
2018-09-03,17248175.0,125204329844.0
2018-09-02,17246375.0,125731420127.0
2018-09-01,17244575.0,123902443821.0
2018-08-31,17242687.5,120997973129.0
2018-08-30,17240750.0,120409570408.0
2018-08-29,17238825.0,121239966672.0
2018-08-28,17237087.5,122054782363.0
2018-08-27,17235175.0,119000438140.0
2018-08-26,17232862.5,115468105867.0
2018-08-25,17230700.0,116003964680.0
2018-08-24,17229012.5,115312746922.0
2018-08-23,17227187.5,112407570710.0
2018-08-22,17225325.0,109480031622.0
2018-08-21,17223325.0,111594572973.0
2018-08-20,17221475.0,107820555110.0
2018-08-19,17219600.0,111617275004.0
2018-08-18,17217787.5,110181443193.0
2018-08-17,17215787.5,113282464119.0
2018-08-16,17213887.5,108680050871.0
2018-08-15,17211912.5,107958278774.0
2018-08-14,17209900.0,106591580838.0
2018-08-13,17208200.0,107596507566.0
2018-08-12,17206325.0,108586019937.0
2018-08-11,17204387.5,107355033913.0
2018-08-10,17202262.5,105621719728.0
2018-08-09,17200062.5,112553080985.0
2018-08-08,17198200.0,108066437538.0
2018-08-07,17196237.5,115518820729.0
2018-08-06,17194350.0,119261902979.0
2018-08-05,17192712.5,120909641855.0
2018-08-04,17190712.5,120506722718.0
2018-08-03,17188512.5,127486853443.0
2018-08-02,17186437.5,129523351982.0
2018-08-01,17184525.0,130636930896.0
2018-07-31,17182650.0,132743359790.0
2018-07-30,17180812.5,140199037971.0
2018-07-29,17179137.5,141156506262.0
2018-07-28,17177012.5,141499762952.0
2018-07-27,17175200.0,140545520360.0
2018-07-26,17173112.5,136114089675.0
2018-07-25,17171050.0,140357192963.0
2018-07-24,17168837.5,144283991648.0
2018-07-23,17166850.0,132521558597.0
2018-07-22,17164775.0,126960974765.0
2018-07-21,17162500.0,127172752000.0
2018-07-20,17160787.5,125802987437.0
2018-07-19,17158862.5,128201068460.0
2018-07-18,17156725.0,126584032723.0
2018-07-17,17154550.0,125411940231.0
2018-07-16,17152562.5,115283058665.0
2018-07-15,17151062.5,108897241132.0
2018-07-14,17149400.0,107080510612.0
2018-07-13,17147737.5,106583305728.0
2018-07-12,17145950.0,107057254286.0
2018-07-11,17144187.5,109379916250.0
2018-07-10,17142500.0,107988493050.0
2018-07-09,17140637.5,114272345054.0
2018-07-08,17138937.5,114943998238.0
2018-07-07,17136962.5,115845695131.0
2018-07-06,17135012.5,113031624007.0
2018-07-05,17133012.5,111941792442.0
2018-07-04,17131300.0,112796762025.0
2018-07-03,17129625.0,111479428204.0
2018-07-02,17128175.0,113268278712.0
2018-07-01,17126412.5,108752548111.0
2018-06-30,17124575.0,109352569824.0
2018-06-29,17122812.5,106234038225.0
2018-06-28,17120925.0,100128819306.0
2018-06-27,17118962.5,105035791074.0
2018-06-26,17117450.0,103868686600.0
2018-06-25,17115625.0,107034443657.0
2018-06-24,17113662.5,105307210828.0
2018-06-23,17111525.0,105704392305.0
2018-06-22,17109525.0,103520325537.0
2018-06-21,17107637.5,114934754246.0
2018-06-20,17105512.5,115574763648.0
2018-06-19,17103575.0,115218575059.0
2018-06-18,17101637.5,114709233532.0
2018-06-17,17099587.5,110350648969.0
2018-06-16,17097625.0,110928023190.0
2018-06-15,17095550.0,109250821830.0
2018-06-14,17093637.5,113606024189.0
2018-06-13,17091725.0,107804346265.0
2018-06-12,17089937.5,112070170446.0
2018-06-11,17088125.0,117576723757.0
2018-06-10,17086375.0,115865613559.0
2018-06-09,17084787.5,128011187302.0
2018-06-08,17083000.0,130140173130.0
2018-06-07,17081187.5,131342033420.0
2018-06-06,17079400.0,130803780458.0
2018-06-05,17077562.5,130096529574.0
2018-06-04,17075375.0,127864847598.0
2018-06-03,17073087.5,131525431982.0
2018-06-02,17071050.0,130456964100.0
2018-06-01,17069150.0,128216627140.0
2018-05-31,17067075.0,127871304681.0
2018-05-30,17064950.0,125866463664.0
2018-05-29,17062775.0,127449544724.0
2018-05-28,17061037.5,121346629219.0
2018-05-27,17059087.5,125339768907.0
2018-05-26,17057037.5,125130256530.0
2018-05-25,17055012.5,127421068290.0
2018-05-24,17052812.5,129377642100.0
2018-05-23,17051025.0,127931964963.0
2018-05-22,17049000.0,136120579920.0
2018-05-21,17047112.5,143055276793.0
2018-05-20,17045150.0,145198769372.0
2018-05-19,17043350.0,140287222520.0
2018-05-18,17041425.0,140572499440.0
2018-05-17,17039575.0,137458762713.0
2018-05-16,17037925.0,142208574426.0
2018-05-15,17035687.5,144377281206.0
2018-05-14,17033862.5,147757855516.0
2018-05-13,17032212.5,148121998584.0
2018-05-12,17030362.5,144444722580.0
2018-05-11,17028300.0,143232183186.0
2018-05-10,17026712.5,153597803196.0
2018-05-09,17024787.5,158475064196.0
2018-05-08,17022787.5,156059638736.0
2018-05-07,17021050.0,159308857896.0
2018-05-06,17019175.0,163784711380.0
2018-05-05,17017462.5,167167299027.0
2018-05-04,17015450.0,164991502007.0
2018-05-03,17013725.0,165584887602.0
2018-05-02,17011837.5,156883165425.0
2018-05-01,17010087.5,154228762354.0
2018-04-30,17008112.5,157191867105.0
2018-04-29,17006175.0,159755837889.0
2018-04-28,17004200.0,158906119462.0
2018-04-27,17002600.0,151687505718.0
2018-04-26,17000825.0,157673811446.0
2018-04-25,16999062.5,150696519072.0
2018-04-24,16997525.0,163992121200.0
2018-04-23,16995537.5,152058224236.0
2018-04-22,16993625.0,149373284005.0
2018-04-21,16991625.0,151577359054.0
2018-04-20,16989637.5,150545177888.0
2018-04-19,16987925.0,140512393932.0
2018-04-18,16985700.0,138821408388.0
2018-04-17,16983700.0,134016168819.0
2018-04-16,16981675.0,136671067652.0
2018-04-15,16979912.5,141853924606.0
2018-04-14,16977875.0,135829960929.0
2018-04-13,16976162.5,134059397170.0
2018-04-12,16974100.0,134499034098.0
2018-04-11,16972175.0,117802848345.0
2018-04-10,16970162.5,116002430697.0
2018-04-09,16968112.5,115045499562.0
2018-04-08,16966275.0,119226425657.0
2018-04-07,16964262.5,117136536137.0
2018-04-06,16962012.5,112260196190.0
2018-04-05,16960287.5,114849809261.0
2018-04-04,16958337.5,115315847084.0
2018-04-03,16956500.0,125753982255.0
2018-04-02,16954462.5,119575754942.0
2018-04-01,16952512.5,115506282969.0
2018-03-31,16950487.5,117443486703.0
2018-03-30,16948887.5,116099879375.0
2018-03-29,16946862.5,120125801208.0
2018-03-28,16944962.5,134414389985.0
2018-03-27,16943275.0,132016915818.0
2018-03-26,16941375.0,138066446183.0
2018-03-25,16939500.0,143204839050.0
2018-03-24,16937812.5,144767483438.0
2018-03-23,16935862.5,151081272832.0
2018-03-22,16934200.0,147406622714.0
2018-03-21,16932412.5,150593320969.0
2018-03-20,16930512.5,150749621911.0
2018-03-19,16928925.0,145536783201.0
2018-03-18,16926987.5,138602236127.0
2018-03-17,16925100.0,133045333833.0
2018-03-16,16923237.5,139761233824.0
2018-03-15,16921287.5,139855287252.0
2018-03-14,16919487.5,138683793997.0
2018-03-13,16917687.5,154666912785.0
2018-03-12,16915712.5,154283984785.0
2018-03-11,16913700.0,161272806048.0
2018-03-10,16911787.5,148679472453.0
2018-03-09,16910037.5,156079646125.0
2018-03-08,16908212.5,156998163691.0
2018-03-07,16906187.5,167591543874.0
2018-03-06,16904225.0,181276851886.0
2018-03-05,16902275.0,193011134771.0
2018-03-04,16900412.5,193733991599.0
2018-03-03,16898562.5,193404047813.0
2018-03-02,16896312.5,186366157912.0
2018-03-01,16894362.5,184201430605.0
2018-02-28,16892300.0,174242385270.0
2018-02-27,16890362.5,178468637284.0
2018-02-26,16888362.5,174367276304.0
2018-02-25,16886600.0,161943169464.0
2018-02-24,16884462.5,163610272781.0
2018-02-23,16882650.0,171630708165.0
2018-02-22,16880800.0,166163453872.0
2018-02-21,16878937.5,176374769513.0
2018-02-20,16876825.0,189584294724.0
2018-02-19,16875062.5,188545073313.0
2018-02-18,16873037.5,175834936170.0
2018-02-17,16871012.5,187285109763.0
2018-02-16,16869150.0,171997853400.0
2018-02-15,16867187.5,168975484375.0
2018-02-14,16865550.0,160070597739.0
2018-02-13,16863312.5,143725843805.0
2018-02-12,16861262.5,150048374988.0
2018-02-11,16859187.5,136003065563.0
2018-02-10,16857300.0,144298488000.0
2018-02-09,16855512.5,146541488565.0
2018-02-08,16853825.0,139208549582.0
2018-02-07,16852187.5,127874567272.0
2018-02-06,16850425.0,130377972883.0
2018-02-05,16848300.0,115819763241.0
2018-02-04,16845987.5,137985483613.0
2018-02-03,16843762.5,155398194699.0
2018-02-02,16841787.5,148861696609.0
2018-02-01,16839687.5,151540179416.0
2018-01-31,16837687.5,170885690438.0
2018-01-30,16836225.0,167873999475.0
2018-01-29,16834137.5,187913079941.0
2018-01-28,16832287.5,196695042165.0
2018-01-27,16830312.5,192648845244.0
2018-01-26,16828350.0,186676045133.0
2018-01-25,16826412.5,187707717701.0
2018-01-24,16824437.5,191814738960.0
2018-01-23,16822237.5,182551893348.0
2018-01-22,16820025.0,181807482025.0
2018-01-21,16817937.5,194396353231.0
2018-01-20,16815600.0,214835937444.0
2018-01-19,16813375.0,194228108000.0
2018-01-18,16811312.5,189086414136.0
2018-01-17,16809150.0,188117080853.0
2018-01-16,16807062.5,191370928027.0
2018-01-15,16805075.0,228667327728.0
2018-01-14,16803200.0,229329905568.0
2018-01-13,16801262.5,238540628698.0
2018-01-12,16799400.0,231519419154.0
2018-01-11,16797175.0,222458930181.0
2018-01-10,16794762.5,250074349521.0
2018-01-09,16792687.5,241873642334.0
2018-01-08,16790637.5,251859394594.0
2018-01-07,16788562.5,270699117522.0
2018-01-06,16786537.5,287883578568.0
2018-01-05,16784437.5,284126958000.0
2018-01-04,16782650.0,254150913326.0
2018-01-03,16780550.0,254319639191.0
2018-01-02,16778587.5,246291879198.0
2018-01-01,16776450.0,225532695695.0
2017-12-31,16774500.0,232830060000.0
2017-12-30,16772462.5,212003926000.0
