candidate_id,horizon_h,rule_text,family,side,feature_family,n_conditions,fires_train,episodes_train,indep_windows,low_power,ctx_drop1h_pct,ctx_rvol,ctx_funding,fwd_rvol,mfe_pct,mae_pct,gross_train,net_train,p_block_train,p_episode_train,p_maxstat,q_fdr,effect_size,status,shadow_eligible,train_status,net_train_ci_lo,val_episodes,val_net,val_p_block,val_p_episode,test_net,test_p_block,test_episodes,run_id,audit_hash
btc_crowded_unwind_short_trend30dloT__volz24hi10_48h_short_v2,48,trend30d<=-0.0481183 AND klines__volz__24h>=1.40664,crowded_unwind_short,short,trend30d+volz24,2,1916,1344,1243,False,-0.255,0.00724,5.3e-05,0.00817,3.377,-3.842,0.0016724175815326446,-0.000328,0.008,0.02888,0.18641,0.07196,0.001672,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,3d9ca0760eb0252e
btc_crowded_unwind_short_range24hi10__trend30dloT_48h_short_v2,48,klines__range__24h>=0.100544 AND trend30d<=-0.0481183,crowded_unwind_short,short,range24+trend30d,2,2626,156,1243,False,-0.076,0.01699,-2.7e-05,0.01384,5.416,-5.883,-0.0005326676643401834,-0.002533,0.25887,0.28428,0.45277,1.0,0.000533,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,e50407487faaee9f
btc_crowded_unwind_short_atr24hi10__ret1lo10_48h_short_v2,48,klines__atr__24h>=0.0185663 AND klines__ret__1h<=-0.00669654,crowded_unwind_short,short,atr24+ret1,2,1789,1306,1243,False,-1.909,0.01805,0.000203,0.01613,7.193,-6.52,-0.016151112318132786,-0.018151,1.0,0.99047,1.0,1.0,0.016151,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,b8cabf45a2ce6c97
btc_regime_reversal_uptrend_ret1lo10__trend7dhiT_48h_long_v2,48,klines__ret__1h<=-0.00669654 AND trend7d>=0.0380164,regime_reversal_uptrend,long,ret1+trend7d,2,1901,1615,1243,False,-1.346,0.01009,0.000352,0.00942,4.803,-3.72,0.011025958263347511,0.009026,0.0015,0.01192,0.18991,0.0078,0.011026,VAL_FAIL,False,INFORMATION_PASS,0.000239,123.0,0.007167,0.14793,0.1706,-0.004494,0.51574,49.0,c7e3b83a3f4f,ddeebfd66b4053f8
btc_regime_reversal_uptrend_ret1lo10__trend30dhiT_48h_long_v2,48,klines__ret__1h<=-0.00669654 AND trend30d>=0.127643,regime_reversal_uptrend,long,ret1+trend30d,2,2171,1767,1243,False,-1.425,0.01091,0.000348,0.0103,5.082,-4.082,0.013483598055722947,0.011484,0.0005,0.01761,0.05897,0.00433,0.013484,VAL_FAIL,False,INFORMATION_PASS,0.003443,101.0,0.012273,0.03548,0.08251,0.004181,0.2044,10.0,c7e3b83a3f4f,3c07c6731463ddd7
btc_regime_reversal_downtrend_ret1lo10__trend7dloT_48h_long_v2,48,klines__ret__1h<=-0.00669654 AND trend7d<=-0.0213664,regime_reversal_downtrend,long,ret1+trend7d,2,2821,2233,1243,False,-1.58,0.01192,6.7e-05,0.01164,4.969,-5.067,0.005757887166610399,0.003758,0.14443,0.23341,0.92804,0.28886,0.005758,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,e9a19894f63ba5e5
btc_regime_reversal_downtrend_ret1lo10__trend30dloT_48h_long_v2,48,klines__ret__1h<=-0.00669654 AND trend30d<=-0.0481183,regime_reversal_downtrend,long,ret1+trend30d,2,2416,1934,1243,False,-1.506,0.01113,4.1e-05,0.01085,4.541,-4.852,0.0010628620947112988,-0.000937,0.82159,0.79695,1.0,0.89005,0.001063,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,06dd258beeecd58b
btc_regime_momentum_ret6hi10__trend30dhiT_48h_long_v2,48,ret6>=0.0188872 AND trend30d>=0.127643,regime_momentum,long,ret6+trend30d,2,2647,832,1243,False,0.588,0.01048,0.000284,0.00992,5.023,-3.906,0.010556485372551045,0.008556,0.008,0.05282,0.23138,0.02599,0.010556,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,a73fcc5092d375da
btc_regime_momentum_ret12hi10__trend30dhiT_48h_long_v2,48,ret12>=0.0282449 AND trend30d>=0.127643,regime_momentum,long,ret12+trend30d,2,2810,583,1243,False,0.441,0.01046,0.000328,0.00984,4.956,-3.754,0.009638615310630651,0.007639,0.02549,0.08886,0.34133,0.06627,0.009639,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,0415e3003558f775
btc_mean_reversion_ret1lo10_72h_long_v2,72,klines__ret__1h<=-0.00669654,mean_reversion,long,ret1,1,5959,4847,829,True,-1.44,0.01054,0.000176,0.01004,5.817,-5.327,0.00938219316884913,0.007382,0.01,0.06369,0.86757,0.03248,0.009382,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,48595272bdb79749
btc_mean_reversion_ret24lo10_72h_long_v2,72,klines__ret__24h<=-0.0379468,mean_reversion,long,ret24,1,5956,916,829,True,-0.301,0.01225,9.9e-05,0.01099,5.927,-5.826,0.00917586564146059,0.007176,0.11394,0.1592,0.88406,0.24428,0.009176,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,12f8253e33623d30
btc_mean_reversion_ret1lo10__ntaklo10_72h_long_v2,72,klines__ret__1h<=-0.00669654 AND nettaker__net__1d<=-12941.8,mean_reversion,long,ntak+ret1,2,453,363,829,True,-1.543,0.01134,0.00013,0.00937,6.215,-4.206,0.01841856116710016,0.016419,0.03048,0.04709,0.07246,0.07926,0.018419,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,6977acb0437ef229
btc_mean_reversion_ret1lo10__fundlo10_72h_long_v2,72,klines__ret__1h<=-0.00669654 AND funding__rate__asof<=-1.4552e-05,mean_reversion,long,fund+ret1,2,444,368,829,True,-1.484,0.01257,-0.000168,0.01028,7.185,-4.678,0.026816372611328368,0.024816,0.0005,0.0067,0.002,0.00325,0.026816,SHADOW_ELIGIBLE,True,INFORMATION_PASS,0.00268,39.0,0.031766,0.005,0.00372,0.008261,0.02549,76.0,c7e3b83a3f4f,637e658c21ea8dc3
btc_mean_reversion_ret24lo10__ret1lo10_72h_long_v2,72,klines__ret__24h<=-0.0379468 AND klines__ret__1h<=-0.00669654,mean_reversion,long,ret1+ret24,2,1761,1325,829,True,-1.892,0.01356,0.000115,0.01298,7.372,-6.487,0.01805691044045655,0.016057,0.001,0.00696,0.08646,0.00433,0.018057,VAL_FAIL,False,INFORMATION_PASS,0.001918,98.0,0.017793,0.04048,0.08367,0.004848,0.10595,74.0,c7e3b83a3f4f,f11c1e350fac6870
btc_mean_reversion_ret1lo10__rvolhi10_72h_long_v2,72,klines__ret__1h<=-0.00669654 AND klines__rvol__24h>=0.012235,mean_reversion,long,ret1+rvol,2,1668,1234,829,True,-2.015,0.01884,0.000179,0.01539,8.92,-7.561,0.02349581916938286,0.021496,0.0005,0.00869,0.01249,0.00325,0.023496,VAL_FAIL,False,INFORMATION_PASS,0.005999,29.0,0.014675,0.26537,0.29268,0.039287,0.03698,6.0,c7e3b83a3f4f,773785e0b32b3032
btc_mean_reversion_ret1lo10__tkbuylo10_72h_long_v2,72,klines__ret__1h<=-0.00669654 AND klines__takerbuyfrac__1h<=0.433088,mean_reversion,long,ret1+tkbuy,2,1406,1308,829,True,-1.715,0.00983,0.000184,0.01021,5.359,-5.787,0.0032796405449334143,0.00128,0.77511,0.71082,1.0,0.83971,0.00328,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,0ecbe4aa7a08c795
btc_momentum_up_ret6hi10_72h_long_v2,72,ret6>=0.0188872,momentum_up,long,ret6,1,5958,1942,829,True,0.58,0.01082,0.000147,0.00948,5.523,-5.017,0.0063597886388196195,0.00436,0.30685,0.36462,0.9955,0.4199,0.00636,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,11db2655ace3c8b2
btc_momentum_up_ret12hi10_72h_long_v2,72,ret12>=0.0282449,momentum_up,long,ret12,1,5958,1315,829,True,0.41,0.01082,0.000186,0.00933,5.535,-4.681,0.007951439597521643,0.005951,0.14093,0.21581,0.95502,0.24428,0.007951,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,680f053b67f4741d
btc_momentum_up_ret24hi10_72h_long_v2,72,klines__ret__24h>=0.043055,momentum_up,long,ret24,1,5956,958,829,True,0.298,0.01074,0.000242,0.00925,5.468,-4.514,0.00847065780665865,0.006471,0.13743,0.19844,0.92754,0.24428,0.008471,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,f7171d8422177dfa
btc_momentum_up_ret1hi10__ret6hi10_72h_long_v2,72,klines__ret__1h>=0.00692382 AND ret6>=0.0188872,momentum_up,long,ret1+ret6,2,2169,1745,829,True,1.776,0.01196,0.000143,0.01029,6.016,-5.319,0.009273717010706794,0.007274,0.06047,0.15012,0.87506,0.14293,0.009274,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,3940c5ed780320b8
btc_momentum_up_ret3hi10__ret12hi10_72h_long_v2,72,ret3>=0.012495 AND ret12>=0.0282449,momentum_up,long,ret12+ret3,2,2387,1106,829,True,0.983,0.01151,0.000175,0.01,5.827,-5.004,0.007635411012763377,0.005635,0.2024,0.26559,0.97051,0.29235,0.007635,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,693b3075432bca6a
btc_momentum_up_ret6hi10__ret24hi10_72h_long_v2,72,ret6>=0.0188872 AND klines__ret__24h>=0.043055,momentum_up,long,ret24+ret6,2,2444,795,829,True,0.678,0.01131,0.000227,0.01014,5.99,-4.886,0.00870176193360334,0.006702,0.17191,0.2194,0.91604,0.27936,0.008702,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,c0cf20447ba09459
btc_momentum_down_ret6lo10_72h_short_v2,72,ret6<=-0.0173496,momentum_down,short,ret6,1,5958,1866,829,True,-0.591,0.0108,0.000181,0.01035,5.654,-5.552,-0.008012708589647486,-0.010013,0.89105,0.8146,0.98501,1.0,0.008013,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,52a9329fd77ab252
btc_momentum_down_ret12lo10_72h_short_v2,72,ret12<=-0.0256696,momentum_down,short,ret12,1,5958,1289,829,True,-0.415,0.01121,0.000154,0.01062,5.649,-5.681,-0.007962564705354383,-0.009963,0.83658,0.7834,0.98351,1.0,0.007963,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,c52869ff1dffc302
btc_momentum_down_ret24lo10_72h_short_v2,72,klines__ret__24h<=-0.0379468,momentum_down,short,ret24,1,5956,916,829,True,-0.301,0.01225,9.9e-05,0.01099,5.927,-5.826,-0.00917586564146059,-0.011176,0.88656,0.84083,0.9945,1.0,0.009176,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,4d0264f22045224a
btc_momentum_down_ret1lo10__ret6lo10_72h_short_v2,72,klines__ret__1h<=-0.00669654 AND ret6<=-0.0173496,momentum_down,short,ret1+ret6,2,2345,1867,829,True,-1.876,0.01165,0.000188,0.01136,6.414,-5.833,-0.012661346022246181,-0.014661,0.997,0.9783,1.0,1.0,0.012661,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,3f829641d12eff28
btc_momentum_down_ret3lo10__ret12lo10_72h_short_v2,72,ret3<=-0.0119635 AND ret12<=-0.0256696,momentum_down,short,ret12+ret3,2,2596,1140,829,True,-1.045,0.01181,0.000183,0.01182,6.277,-6.164,-0.01066189442421577,-0.012662,0.95702,0.91296,0.999,1.0,0.010662,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,94c272948871dcde
btc_momentum_down_ret6lo10__ret24lo10_72h_short_v2,72,ret6<=-0.0173496 AND klines__ret__24h<=-0.0379468,momentum_down,short,ret24+ret6,2,2665,823,829,True,-0.725,0.0127,0.000147,0.01228,6.677,-6.239,-0.013362173255408692,-0.015362,0.97901,0.96345,1.0,1.0,0.013362,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,c7ccdde6844ceb2b
btc_compression_breakout_up_range24lo10__ret1hi10_72h_long_v2,72,klines__range__24h<=0.0182623 AND klines__ret__1h>=0.00692382,compression_breakout_up,long,range24+ret1,2,22,22,829,True,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,0efa3638108d3f26
btc_compression_breakout_up_atr24lo10__ret1hi10_72h_long_v2,72,klines__atr__24h<=0.00423087 AND klines__ret__1h>=0.00692382,compression_breakout_up,long,atr24+ret1,2,58,57,829,True,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,3b1473a19babcc08
btc_compression_breakout_up_bbw24lo10__ret1hi10_72h_long_v2,72,klines__bbw__24h<=0.012028 AND klines__ret__1h>=0.00692382,compression_breakout_up,long,bbw24+ret1,2,31,31,829,True,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,e20b80d384b92b92
btc_compression_breakout_down_range24lo10__ret1lo10_72h_short_v2,72,klines__range__24h<=0.0182623 AND klines__ret__1h<=-0.00669654,compression_breakout_down,short,range24+ret1,2,26,26,829,True,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,2b1be5b40d255249
btc_compression_breakout_down_atr24lo10__ret1lo10_72h_short_v2,72,klines__atr__24h<=0.00423087 AND klines__ret__1h<=-0.00669654,compression_breakout_down,short,atr24+ret1,2,41,40,829,True,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,a1315bf2a5f6e6b0
btc_compression_breakout_down_bbw24lo10__ret1lo10_72h_short_v2,72,klines__bbw__24h<=0.012028 AND klines__ret__1h<=-0.00669654,compression_breakout_down,short,bbw24+ret1,2,46,46,829,True,,,,,,,,,,,,,,INSUFFICIENT_FIRES,False,,,,,,,,,,c7e3b83a3f4f,a9113d01c3876713
btc_compression_pure_range24lo10_72h_long_v2,72,klines__range__24h<=0.0182623,compression_pure,long,range24,1,5957,353,829,True,0.004,0.00192,6.6e-05,0.00405,2.827,-2.226,0.004857574838481047,0.002858,0.53323,0.51995,0.999,0.66019,0.004858,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,4d36d72b378f499d
btc_compression_pure_atr24lo10_72h_long_v2,72,klines__atr__24h<=0.00423087,compression_pure,long,atr24,1,5957,231,829,True,0.007,0.00189,6.6e-05,0.00376,2.799,-1.977,0.006921560133652714,0.004922,0.35432,0.37224,0.98751,0.46062,0.006922,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,12c7ac450b88eb25
btc_compression_pure_bbw24lo10_72h_long_v2,72,klines__bbw__24h<=0.012028,compression_pure,long,bbw24,1,5957,409,829,True,0.0,0.00199,7e-05,0.00402,2.722,-2.219,0.004224163767495399,0.002224,0.6002,0.56358,0.9995,0.70933,0.004224,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,e63f0639f1a197a7
btc_compression_pure_range24lo10__volz24lo10_72h_long_v2,72,klines__range__24h<=0.0182623 AND klines__volz__24h<=-0.96611,compression_pure,long,range24+volz24,2,829,503,829,True,0.004,0.00193,6.7e-05,0.00406,2.787,-2.268,0.0032194779750621106,0.001219,0.66717,0.62588,1.0,0.75419,0.003219,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,ea1e6cf4ff160518
btc_volume_capitulation_reversal_ret1lo10__volz24hi10_72h_long_v2,72,klines__ret__1h<=-0.00669654 AND klines__volz__24h>=1.40664,volume_capitulation_reversal,long,ret1+volz24,2,1778,1529,829,True,-1.837,0.0081,0.000167,0.00882,4.689,-4.938,0.00203614236833431,3.6e-05,0.96052,0.95017,1.0,0.96052,0.002036,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,c0ac73538baade40
btc_volume_capitulation_reversal_ret24lo10__volz24hi10_72h_long_v2,72,klines__ret__24h<=-0.0379468 AND klines__volz__24h>=1.40664,volume_capitulation_reversal,long,ret24+volz24,2,773,555,829,True,-1.473,0.01129,0.00017,0.01202,6.356,-6.283,0.009674263848751884,0.007674,0.13343,0.17838,0.83608,0.24428,0.009674,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,72dfe5fd438b7d14
btc_volume_capitulation_reversal_ret1lo10__range24hi10_72h_long_v2,72,klines__ret__1h<=-0.00669654 AND klines__range__24h>=0.100544,volume_capitulation_reversal,long,range24+ret1,2,1688,1261,829,True,-1.986,0.01788,0.000184,0.01508,8.754,-7.191,0.023841636861617065,0.021842,0.0005,0.00409,0.007,0.00325,0.023842,SHADOW_ELIGIBLE,True,INFORMATION_PASS,0.009656,30.0,0.041372,0.01349,0.01524,0.036731,0.0075,21.0,c7e3b83a3f4f,593f077502c1b23e
btc_crowded_unwind_short_trend30dloT__volz24hi10_72h_short_v2,72,trend30d<=-0.0481183 AND klines__volz__24h>=1.40664,crowded_unwind_short,short,trend30d+volz24,2,1916,1344,829,True,-0.255,0.00724,5.3e-05,0.00806,4.171,-4.706,0.0023456052016071305,0.000346,0.0025,0.02729,0.14493,0.02249,0.002346,COST_FAIL,False,INFORMATION_PASS,-0.007618,,,,,,,,c7e3b83a3f4f,0e672fdc90aed15e
btc_crowded_unwind_short_range24hi10__trend30dloT_72h_short_v2,72,klines__range__24h>=0.100544 AND trend30d<=-0.0481183,crowded_unwind_short,short,range24+trend30d,2,2626,156,829,True,-0.076,0.01699,-2.7e-05,0.01358,6.888,-7.272,-0.0042337329819129325,-0.006234,0.43678,0.44045,0.75912,1.0,0.004234,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,88883fa655409bfe
btc_crowded_unwind_short_atr24hi10__ret1lo10_72h_short_v2,72,klines__atr__24h>=0.0185663 AND klines__ret__1h<=-0.00669654,crowded_unwind_short,short,atr24+ret1,2,1789,1306,829,True,-1.909,0.01805,0.000203,0.01564,9.003,-7.79,-0.023850322093957016,-0.02585,1.0,0.98936,1.0,1.0,0.02385,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,3d8563401b80b5ed
btc_regime_reversal_uptrend_ret1lo10__trend7dhiT_72h_long_v2,72,klines__ret__1h<=-0.00669654 AND trend7d>=0.0380164,regime_reversal_uptrend,long,ret1+trend7d,2,1901,1615,829,True,-1.346,0.01009,0.000352,0.00941,6.17,-4.606,0.01616317021860755,0.014163,0.001,0.0114,0.16592,0.00433,0.016163,VAL_FAIL,False,INFORMATION_PASS,0.002505,123.0,0.00848,0.22539,0.28128,-0.004648,0.43578,48.0,c7e3b83a3f4f,1451d2e5c6fd2388
btc_regime_reversal_uptrend_ret1lo10__trend30dhiT_72h_long_v2,72,klines__ret__1h<=-0.00669654 AND trend30d>=0.127643,regime_reversal_uptrend,long,ret1+trend30d,2,2171,1767,829,True,-1.425,0.01091,0.000348,0.01019,6.681,-4.856,0.021890540175859095,0.019891,0.0005,0.01326,0.02299,0.00325,0.021891,VAL_FAIL,False,INFORMATION_PASS,0.007827,101.0,0.017062,0.04398,0.11474,0.003216,0.24238,10.0,c7e3b83a3f4f,125ba52698ddaafa
btc_regime_reversal_downtrend_ret1lo10__trend7dloT_72h_long_v2,72,klines__ret__1h<=-0.00669654 AND trend7d<=-0.0213664,regime_reversal_downtrend,long,ret1+trend7d,2,2821,2233,829,True,-1.58,0.01192,6.7e-05,0.01142,6.237,-6.12,0.008392992293323104,0.006393,0.1924,0.23937,0.93303,0.29235,0.008393,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,6d07102b17b6c24c
btc_regime_reversal_downtrend_ret1lo10__trend30dloT_72h_long_v2,72,klines__ret__1h<=-0.00669654 AND trend30d<=-0.0481183,regime_reversal_downtrend,long,ret1+trend30d,2,2416,1934,829,True,-1.506,0.01113,4.1e-05,0.01076,5.672,-6.074,0.0008536662941936025,-0.001146,0.89255,0.84822,1.0,0.92826,0.000854,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,2d38fe2546102d2b
btc_regime_momentum_ret6hi10__trend30dhiT_72h_long_v2,72,ret6>=0.0188872 AND trend30d>=0.127643,regime_momentum,long,ret6+trend30d,2,2647,832,829,True,0.588,0.01048,0.000284,0.00992,6.382,-4.825,0.015025091294664186,0.013025,0.0055,0.06441,0.23938,0.02042,0.015025,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,4af155da61236138
btc_regime_momentum_ret12hi10__trend30dhiT_72h_long_v2,72,ret12>=0.0282449 AND trend30d>=0.127643,regime_momentum,long,ret12+trend30d,2,2810,583,829,True,0.441,0.01046,0.000328,0.00984,6.206,-4.603,0.014170773881597194,0.012171,0.01999,0.08549,0.31484,0.05775,0.014171,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,e44752ae8c995fe6
btc_mean_reversion_ret1lo10_96h_long_v2,96,klines__ret__1h<=-0.00669654,mean_reversion,long,ret1,1,5959,4847,621,True,-1.44,0.01054,0.000176,0.00999,6.891,-6.216,0.011053537267667167,0.009054,0.03298,0.14702,0.92154,0.09962,0.011054,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,a0de6f82420ff674
btc_mean_reversion_ret24lo10_96h_long_v2,96,klines__ret__24h<=-0.0379468,mean_reversion,long,ret24,1,5956,916,621,True,-0.301,0.01225,9.9e-05,0.01092,6.996,-6.872,0.009133583022246688,0.007134,0.29135,0.34398,0.98801,0.3987,0.009134,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,d9bfebfa60d15d92
btc_mean_reversion_ret1lo10__ntaklo10_96h_long_v2,96,klines__ret__1h<=-0.00669654 AND nettaker__net__1d<=-12941.8,mean_reversion,long,ntak+ret1,2,453,363,621,True,-1.543,0.01134,0.00013,0.00952,7.28,-5.462,0.01811291739197652,0.016113,0.07796,0.11666,0.29785,0.18427,0.018113,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,807b4a6a59c12f31
btc_mean_reversion_ret1lo10__fundlo10_96h_long_v2,96,klines__ret__1h<=-0.00669654 AND funding__rate__asof<=-1.4552e-05,mean_reversion,long,fund+ret1,2,444,368,621,True,-1.484,0.01257,-0.000168,0.01009,8.497,-5.363,0.03309585228321387,0.031096,0.0035,0.00933,0.0035,0.01819,0.033096,COST_FAIL,False,INFORMATION_PASS,-0.00158,,,,,,,,c7e3b83a3f4f,692a6a0cf9e568f4
btc_mean_reversion_ret24lo10__ret1lo10_96h_long_v2,96,klines__ret__24h<=-0.0379468 AND klines__ret__1h<=-0.00669654,mean_reversion,long,ret1+ret24,2,1761,1325,621,True,-1.892,0.01356,0.000115,0.01278,8.663,-7.614,0.01744796483551016,0.015448,0.01199,0.05201,0.34533,0.04455,0.017448,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,550259f3e5f5d021
btc_mean_reversion_ret1lo10__rvolhi10_96h_long_v2,96,klines__ret__1h<=-0.00669654 AND klines__rvol__24h>=0.012235,mean_reversion,long,ret1+rvol,2,1668,1234,621,True,-2.015,0.01884,0.000179,0.01502,10.47,-8.586,0.02695058080431083,0.024951,0.002,0.02168,0.02099,0.01624,0.026951,VAL_FAIL,False,INFORMATION_PASS,0.002766,29.0,0.014742,0.31984,0.36344,0.018948,0.1994,6.0,c7e3b83a3f4f,21beec66e5bf2d3c
btc_mean_reversion_ret1lo10__tkbuylo10_96h_long_v2,96,klines__ret__1h<=-0.00669654 AND klines__takerbuyfrac__1h<=0.433088,mean_reversion,long,ret1+tkbuy,2,1406,1308,621,True,-1.715,0.00983,0.000184,0.01015,6.404,-6.802,0.004299376136366918,0.002299,0.77061,0.726,1.0,0.83483,0.004299,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,becea86510b963a7
btc_momentum_up_ret6hi10_96h_long_v2,96,ret6>=0.0188872,momentum_up,long,ret6,1,5958,1942,621,True,0.58,0.01082,0.000147,0.0095,6.508,-5.806,0.009575337087678888,0.007575,0.16042,0.28172,0.97851,0.26068,0.009575,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,f50d3c2ced9532ba
btc_momentum_up_ret12hi10_96h_long_v2,96,ret12>=0.0282449,momentum_up,long,ret12,1,5958,1315,621,True,0.41,0.01082,0.000186,0.00932,6.465,-5.463,0.010460257039191123,0.00846,0.12594,0.21415,0.95102,0.23388,0.01046,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,4a7f6d022311edfb
btc_momentum_up_ret24hi10_96h_long_v2,96,klines__ret__24h>=0.043055,momentum_up,long,ret24,1,5956,958,621,True,0.298,0.01074,0.000242,0.00925,6.458,-5.282,0.011814744438459767,0.009815,0.10295,0.16222,0.87556,0.2059,0.011815,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,6fc9b50dcfbb0c4d
btc_momentum_up_ret1hi10__ret6hi10_96h_long_v2,96,klines__ret__1h>=0.00692382 AND ret6>=0.0188872,momentum_up,long,ret1+ret6,2,2169,1745,621,True,1.776,0.01196,0.000143,0.01028,7.021,-6.128,0.011573989793287632,0.009574,0.08546,0.18441,0.89155,0.18516,0.011574,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,57ab9664bc493acf
btc_momentum_up_ret3hi10__ret12hi10_96h_long_v2,96,ret3>=0.012495 AND ret12>=0.0282449,momentum_up,long,ret12+ret3,2,2387,1106,621,True,0.983,0.01151,0.000175,0.00998,6.765,-5.794,0.010779246915259225,0.008779,0.14043,0.2317,0.93753,0.24341,0.010779,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,45bf1fc161326754
btc_momentum_up_ret6hi10__ret24hi10_96h_long_v2,96,ret6>=0.0188872 AND klines__ret__24h>=0.043055,momentum_up,long,ret24+ret6,2,2444,795,621,True,0.678,0.01131,0.000227,0.01009,7.027,-5.604,0.014519291607475006,0.012519,0.04698,0.10179,0.62569,0.12214,0.014519,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,e59e8f24e90bab82
btc_momentum_down_ret6lo10_96h_short_v2,96,ret6<=-0.0173496,momentum_down,short,ret6,1,5958,1866,621,True,-0.591,0.0108,0.000181,0.01026,6.725,-6.488,-0.009351670268272059,-0.011352,0.8066,0.70845,0.97201,0.9945,0.009352,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,f7de25ca11627dcd
btc_momentum_down_ret12lo10_96h_short_v2,96,ret12<=-0.0256696,momentum_down,short,ret12,1,5958,1289,621,True,-0.415,0.01121,0.000154,0.01053,6.689,-6.69,-0.007787878028228288,-0.009788,0.6012,0.55209,0.91154,0.9945,0.007788,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,8b5b37e079883848
btc_momentum_down_ret24lo10_96h_short_v2,96,klines__ret__24h<=-0.0379468,momentum_down,short,ret24,1,5956,916,621,True,-0.301,0.01225,9.9e-05,0.01092,6.996,-6.872,-0.009133583022246688,-0.011134,0.70915,0.65605,0.96702,0.9945,0.009134,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,df879bbb53186b98
btc_momentum_down_ret1lo10__ret6lo10_96h_short_v2,96,klines__ret__1h<=-0.00669654 AND ret6<=-0.0173496,momentum_down,short,ret1+ret6,2,2345,1867,621,True,-1.876,0.01165,0.000188,0.01119,7.607,-6.759,-0.014749012945639442,-0.016749,0.993,0.94908,1.0,0.9945,0.014749,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,0c8ea4c3313df355
btc_momentum_down_ret3lo10__ret12lo10_96h_short_v2,96,ret3<=-0.0119635 AND ret12<=-0.0256696,momentum_down,short,ret12+ret3,2,2596,1140,621,True,-1.045,0.01181,0.000183,0.0116,7.41,-7.206,-0.010322402690288116,-0.012322,0.8016,0.72564,0.98651,0.9945,0.010322,MCPT_FAIL,False,,,,,,,,,,c7e3b83a3f4f,d7f10a3f13b752b8
