,Unix,Date,Symbol,funding_interval_hours,last_funding_rate
1107,1719417600000,2024-06-26T16:00:00,BTCUSDT,8,0.0001
1108,1719388800000,2024-06-26T08:00:00,BTCUSDT,8,0.0001
1109,1719360000002,2024-06-26T00:00:00,BTCUSDT,8,0.0001
1110,1719331200000,2024-06-25T16:00:00,BTCUSDT,8,7.752e-05
1111,1719302400000,2024-06-25T08:00:00,BTCUSDT,8,5.949e-05
1112,1719273600000,2024-06-25T00:00:00,BTCUSDT,8,7.447e-05
1113,1719244800000,2024-06-24T16:00:00,BTCUSDT,8,7.488e-05
1114,1719216000000,2024-06-24T08:00:00,BTCUSDT,8,0.0001
1115,1719187200002,2024-06-24T00:00:00,BTCUSDT,8,9.534e-05
1116,1719158400000,2024-06-23T16:00:00,BTCUSDT,8,4.676e-05
1117,1719129600000,2024-06-23T08:00:00,BTCUSDT,8,2.307e-05
1118,1719100800000,2024-06-23T00:00:00,BTCUSDT,8,0.0001
1119,1719072000000,2024-06-22T16:00:00,BTCUSDT,8,0.0001
1120,1719043200000,2024-06-22T08:00:00,BTCUSDT,8,4.146e-05
1121,1719014400000,2024-06-22T00:00:00,BTCUSDT,8,0.0001
1122,1718985600000,2024-06-21T16:00:00,BTCUSDT,8,0.0001
1123,1718956800000,2024-06-21T08:00:00,BTCUSDT,8,7.328e-05
1124,1718928000000,2024-06-21T00:00:00,BTCUSDT,8,3.344e-05
1125,1718899200000,2024-06-20T16:00:00,BTCUSDT,8,6.879e-05
1126,1718870400000,2024-06-20T08:00:00,BTCUSDT,8,5.953e-05
1127,1718841600000,2024-06-20T00:00:00,BTCUSDT,8,3.934e-05
1128,1718812800000,2024-06-19T16:00:00,BTCUSDT,8,2.967e-05
1129,1718784000001,2024-06-19T08:00:00,BTCUSDT,8,4.127e-05
1130,1718755200001,2024-06-19T00:00:00,BTCUSDT,8,0.0001
1131,1718726400000,2024-06-18T16:00:00,BTCUSDT,8,0.0001
1132,1718697600000,2024-06-18T08:00:00,BTCUSDT,8,8.236e-05
1133,1718668800000,2024-06-18T00:00:00,BTCUSDT,8,0.0001
1134,1718640000000,2024-06-17T16:00:00,BTCUSDT,8,0.0001
1135,1718611200000,2024-06-17T08:00:00,BTCUSDT,8,0.0001
1136,1718582400000,2024-06-17T00:00:00,BTCUSDT,8,0.0001
1137,1718553600000,2024-06-16T16:00:00,BTCUSDT,8,0.0001
1138,1718524800000,2024-06-16T08:00:00,BTCUSDT,8,0.0001
1139,1718496000001,2024-06-16T00:00:00,BTCUSDT,8,0.0001
1140,1718467200000,2024-06-15T16:00:00,BTCUSDT,8,0.0001
1141,1718438400000,2024-06-15T08:00:00,BTCUSDT,8,0.0001
1142,1718409600000,2024-06-15T00:00:00,BTCUSDT,8,0.0001
1143,1718380800000,2024-06-14T16:00:00,BTCUSDT,8,0.0001
1144,1718352000000,2024-06-14T08:00:00,BTCUSDT,8,0.0001
1145,1718323200000,2024-06-14T00:00:00,BTCUSDT,8,0.0001
1146,1718294400000,2024-06-13T16:00:00,BTCUSDT,8,0.0001
1147,1718265600001,2024-06-13T08:00:00,BTCUSDT,8,0.0001
1148,1718236800000,2024-06-13T00:00:00,BTCUSDT,8,0.0001
1149,1718208000000,2024-06-12T16:00:00,BTCUSDT,8,0.0001
1150,1718179200000,2024-06-12T08:00:00,BTCUSDT,8,0.0001
1151,1718150400000,2024-06-12T00:00:00,BTCUSDT,8,0.0001
1152,1718121600000,2024-06-11T16:00:00,BTCUSDT,8,0.0001
1153,1718092800000,2024-06-11T08:00:00,BTCUSDT,8,0.0001
1154,1718064000001,2024-06-11T00:00:00,BTCUSDT,8,0.0001
1155,1718035200001,2024-06-10T16:00:00,BTCUSDT,8,0.0001
1156,1718006400000,2024-06-10T08:00:00,BTCUSDT,8,0.0001
1157,1717977600000,2024-06-10T00:00:00,BTCUSDT,8,0.0001
1158,1717948800001,2024-06-09T16:00:00,BTCUSDT,8,0.0001
1159,1717920000000,2024-06-09T08:00:00,BTCUSDT,8,0.0001
1160,1717891200000,2024-06-09T00:00:00,BTCUSDT,8,0.0001
1161,1717862400000,2024-06-08T16:00:00,BTCUSDT,8,0.0001
1162,1717833600000,2024-06-08T08:00:00,BTCUSDT,8,0.0001
1163,1717804800000,2024-06-08T00:00:00,BTCUSDT,8,0.0001
1164,1717776000000,2024-06-07T16:00:00,BTCUSDT,8,0.00010166
1165,1717747200000,2024-06-07T08:00:00,BTCUSDT,8,0.0001
1166,1717718400000,2024-06-07T00:00:00,BTCUSDT,8,0.0001
1167,1717689600000,2024-06-06T16:00:00,BTCUSDT,8,0.0001177
1168,1717660800008,2024-06-06T08:00:00,BTCUSDT,8,0.00010438
1169,1717632000000,2024-06-06T00:00:00,BTCUSDT,8,0.0001
1170,1717603200000,2024-06-05T16:00:00,BTCUSDT,8,0.00013226
1171,1717574400000,2024-06-05T08:00:00,BTCUSDT,8,0.00016387
1172,1717545600000,2024-06-05T00:00:00,BTCUSDT,8,0.0001
1173,1717516800000,2024-06-04T16:00:00,BTCUSDT,8,0.0001
1174,1717488000000,2024-06-04T08:00:00,BTCUSDT,8,0.0001
1175,1717459200000,2024-06-04T00:00:00,BTCUSDT,8,0.00012008
1176,1717430400000,2024-06-03T16:00:00,BTCUSDT,8,0.0001
1177,1717401600000,2024-06-03T08:00:00,BTCUSDT,8,0.00014135
1178,1717372800000,2024-06-03T00:00:00,BTCUSDT,8,0.0001
1179,1717344000000,2024-06-02T16:00:00,BTCUSDT,8,0.0001
1180,1717315200000,2024-06-02T08:00:00,BTCUSDT,8,0.0001
1181,1717286400000,2024-06-02T00:00:00,BTCUSDT,8,0.0001
1182,1717257600001,2024-06-01T16:00:00,BTCUSDT,8,0.0001025
1183,1717228800000,2024-06-01T08:00:00,BTCUSDT,8,0.0001
1184,1717200000000,2024-06-01T00:00:00,BTCUSDT,8,0.0001
1185,1717171200000,2024-05-31T16:00:00,BTCUSDT,8,0.0001
1186,1717142400000,2024-05-31T08:00:00,BTCUSDT,8,0.00012268
1187,1717113600000,2024-05-31T00:00:00,BTCUSDT,8,0.00014599
1188,1717084800000,2024-05-30T16:00:00,BTCUSDT,8,0.0001
1189,1717056000000,2024-05-30T08:00:00,BTCUSDT,8,0.0001
1190,1717027200000,2024-05-30T00:00:00,BTCUSDT,8,0.0001
1191,1716998400000,2024-05-29T16:00:00,BTCUSDT,8,0.00012558
1192,1716969600000,2024-05-29T08:00:00,BTCUSDT,8,0.0001
1193,1716940800001,2024-05-29T00:00:00,BTCUSDT,8,0.0001
1194,1716912000000,2024-05-28T16:00:00,BTCUSDT,8,0.0001
1195,1716883200000,2024-05-28T08:00:00,BTCUSDT,8,0.0001
1196,1716854400000,2024-05-28T00:00:00,BTCUSDT,8,0.0001
1197,1716825600000,2024-05-27T16:00:00,BTCUSDT,8,0.0001
1198,1716796800000,2024-05-27T08:00:00,BTCUSDT,8,0.0001
1199,1716768000000,2024-05-27T00:00:00,BTCUSDT,8,0.0001
1200,1716739200000,2024-05-26T16:00:00,BTCUSDT,8,0.0001
1201,1716710400000,2024-05-26T08:00:00,BTCUSDT,8,0.0001
1202,1716681600000,2024-05-26T00:00:00,BTCUSDT,8,0.0001
1203,1716652800000,2024-05-25T16:00:00,BTCUSDT,8,0.0001
1204,1716624000000,2024-05-25T08:00:00,BTCUSDT,8,0.0001
1205,1716595200000,2024-05-25T00:00:00,BTCUSDT,8,0.0001
1206,1716566400000,2024-05-24T16:00:00,BTCUSDT,8,0.0001
1207,1716537600000,2024-05-24T08:00:00,BTCUSDT,8,0.0001
1208,1716508800000,2024-05-24T00:00:00,BTCUSDT,8,0.0001
1209,1716480000000,2024-05-23T16:00:00,BTCUSDT,8,0.0001
1210,1716451200000,2024-05-23T08:00:00,BTCUSDT,8,0.0001
1211,1716422400000,2024-05-23T00:00:00,BTCUSDT,8,0.0001
1212,1716393600000,2024-05-22T16:00:00,BTCUSDT,8,0.0001
1213,1716364800000,2024-05-22T08:00:00,BTCUSDT,8,0.00015759
1214,1716336000000,2024-05-22T00:00:00,BTCUSDT,8,0.0001
1215,1716307200000,2024-05-21T16:00:00,BTCUSDT,8,0.0001
1216,1716278400001,2024-05-21T08:00:00,BTCUSDT,8,0.00010517
1217,1716249600000,2024-05-21T00:00:00,BTCUSDT,8,0.0001
1218,1716220800003,2024-05-20T16:00:00,BTCUSDT,8,2.552e-05
1219,1716192000000,2024-05-20T08:00:00,BTCUSDT,8,2.479e-05
1220,1716163200000,2024-05-20T00:00:00,BTCUSDT,8,5.607e-05
1221,1716134400000,2024-05-19T16:00:00,BTCUSDT,8,4.779e-05
1222,1716105600000,2024-05-19T08:00:00,BTCUSDT,8,5.21e-05
1223,1716076800000,2024-05-19T00:00:00,BTCUSDT,8,3.339e-05
1224,1716048000000,2024-05-18T16:00:00,BTCUSDT,8,-7.92e-06
1225,1716019200000,2024-05-18T08:00:00,BTCUSDT,8,8.012e-05
1226,1715990400000,2024-05-18T00:00:00,BTCUSDT,8,6.28e-06
1227,1715961600000,2024-05-17T16:00:00,BTCUSDT,8,-2.98e-06
1228,1715932800000,2024-05-17T08:00:00,BTCUSDT,8,8.15e-06
1229,1715904000000,2024-05-17T00:00:00,BTCUSDT,8,4.647e-05
1230,1715875200000,2024-05-16T16:00:00,BTCUSDT,8,3.543e-05
1231,1715846400000,2024-05-16T08:00:00,BTCUSDT,8,5.148e-05
1232,1715817600004,2024-05-16T00:00:00,BTCUSDT,8,2.103e-05
1233,1715788800000,2024-05-15T16:00:00,BTCUSDT,8,2.373e-05
1234,1715760000000,2024-05-15T08:00:00,BTCUSDT,8,-3.85e-06
1235,1715731200000,2024-05-15T00:00:00,BTCUSDT,8,0.0001
1236,1715702400000,2024-05-14T16:00:00,BTCUSDT,8,4.392e-05
1237,1715673600000,2024-05-14T08:00:00,BTCUSDT,8,0.0001
1238,1715644800000,2024-05-14T00:00:00,BTCUSDT,8,9.866e-05
1239,1715616000000,2024-05-13T16:00:00,BTCUSDT,8,9.151e-05
1240,1715587200001,2024-05-13T08:00:00,BTCUSDT,8,8.469e-05
1241,1715558400001,2024-05-13T00:00:00,BTCUSDT,8,0.0001
1242,1715529600000,2024-05-12T16:00:00,BTCUSDT,8,0.0001
1243,1715500800000,2024-05-12T08:00:00,BTCUSDT,8,2.83e-05
1244,1715472000000,2024-05-12T00:00:00,BTCUSDT,8,2.604e-05
1245,1715443200000,2024-05-11T16:00:00,BTCUSDT,8,5.067e-05
1246,1715414400000,2024-05-11T08:00:00,BTCUSDT,8,3.771e-05
1247,1715385600000,2024-05-11T00:00:00,BTCUSDT,8,8.881e-05
1248,1715356800000,2024-05-10T16:00:00,BTCUSDT,8,7.653e-05
1249,1715328000000,2024-05-10T08:00:00,BTCUSDT,8,5.934e-05
1250,1715299200000,2024-05-10T00:00:00,BTCUSDT,8,1.026e-05
1251,1715270400000,2024-05-09T16:00:00,BTCUSDT,8,7.253e-05
1252,1715241600000,2024-05-09T08:00:00,BTCUSDT,8,3.315e-05
1253,1715212800000,2024-05-09T00:00:00,BTCUSDT,8,5.648e-05
1254,1715184000000,2024-05-08T16:00:00,BTCUSDT,8,9.292e-05
1255,1715155200000,2024-05-08T08:00:00,BTCUSDT,8,5.553e-05
1256,1715126400000,2024-05-08T00:00:00,BTCUSDT,8,4.891e-05
1257,1715097600000,2024-05-07T16:00:00,BTCUSDT,8,9.028e-05
1258,1715068800000,2024-05-07T08:00:00,BTCUSDT,8,1.581e-05
1259,1715040000000,2024-05-07T00:00:00,BTCUSDT,8,6.064e-05
1260,1715011200000,2024-05-06T16:00:00,BTCUSDT,8,7.746e-05
1261,1714982400000,2024-05-06T08:00:00,BTCUSDT,8,-1.031e-05
1262,1714953600000,2024-05-06T00:00:00,BTCUSDT,8,6.02e-06
1263,1714924800000,2024-05-05T16:00:00,BTCUSDT,8,3.893e-05
1264,1714896000000,2024-05-05T08:00:00,BTCUSDT,8,6.47e-06
1265,1714867200000,2024-05-05T00:00:00,BTCUSDT,8,6.906e-05
1266,1714838400000,2024-05-04T16:00:00,BTCUSDT,8,6.265e-05
1267,1714809600000,2024-05-04T08:00:00,BTCUSDT,8,7.455e-05
1268,1714780800000,2024-05-04T00:00:00,BTCUSDT,8,2.703e-05
1269,1714752000000,2024-05-03T16:00:00,BTCUSDT,8,8.091e-05
1270,1714723200000,2024-05-03T08:00:00,BTCUSDT,8,-3.764e-05
1271,1714694400000,2024-05-03T00:00:00,BTCUSDT,8,-1.549e-05
1272,1714665600002,2024-05-02T16:00:00,BTCUSDT,8,-1.23e-06
1273,1714636800000,2024-05-02T08:00:00,BTCUSDT,8,6.169e-05
1274,1714608000000,2024-05-02T00:00:00,BTCUSDT,8,6.634e-05
1275,1714579200000,2024-05-01T16:00:00,BTCUSDT,8,9.902e-05
1276,1714550400000,2024-05-01T08:00:00,BTCUSDT,8,8.946e-05
1277,1714521600000,2024-05-01T00:00:00,BTCUSDT,8,0.0001
1278,1714492800000,2024-04-30T16:00:00,BTCUSDT,8,0.0001
1279,1714464000000,2024-04-30T08:00:00,BTCUSDT,8,9.154e-05
1280,1714435200000,2024-04-30T00:00:00,BTCUSDT,8,9.74e-05
1281,1714406400000,2024-04-29T16:00:00,BTCUSDT,8,6.828e-05
1282,1714377600000,2024-04-29T08:00:00,BTCUSDT,8,5.544e-05
1283,1714348800000,2024-04-29T00:00:00,BTCUSDT,8,2.472e-05
1284,1714320000000,2024-04-28T16:00:00,BTCUSDT,8,2.782e-05
1285,1714291200000,2024-04-28T08:00:00,BTCUSDT,8,-2.081e-05
1286,1714262400000,2024-04-28T00:00:00,BTCUSDT,8,1.006e-05
1287,1714233600000,2024-04-27T16:00:00,BTCUSDT,8,2.834e-05
1288,1714204800001,2024-04-27T08:00:00,BTCUSDT,8,7.47e-05
1289,1714176000000,2024-04-27T00:00:00,BTCUSDT,8,0.0001
1290,1714147200000,2024-04-26T16:00:00,BTCUSDT,8,5.562e-05
1291,1714118400000,2024-04-26T08:00:00,BTCUSDT,8,6.85e-06
1292,1714089600001,2024-04-26T00:00:00,BTCUSDT,8,1.709e-05
1293,1714060800010,2024-04-25T16:00:00,BTCUSDT,8,1.14e-05
1294,1714032000000,2024-04-25T08:00:00,BTCUSDT,8,4.069e-05
1295,1714003200000,2024-04-25T00:00:00,BTCUSDT,8,7.02e-05
1296,1713974400000,2024-04-24T16:00:00,BTCUSDT,8,7.047e-05
1297,1713945600000,2024-04-24T08:00:00,BTCUSDT,8,5.302e-05
1298,1713916800000,2024-04-24T00:00:00,BTCUSDT,8,1.413e-05
1299,1713888000001,2024-04-23T16:00:00,BTCUSDT,8,-1.083e-05
1300,1713859200000,2024-04-23T08:00:00,BTCUSDT,8,5.24e-05
1301,1713830400000,2024-04-23T00:00:00,BTCUSDT,8,-1.236e-05
1302,1713801600000,2024-04-22T16:00:00,BTCUSDT,8,8.98e-06
1303,1713772800000,2024-04-22T08:00:00,BTCUSDT,8,2.497e-05
1304,1713744000000,2024-04-22T00:00:00,BTCUSDT,8,4.409e-05
1305,1713715200000,2024-04-21T16:00:00,BTCUSDT,8,8.271e-05
1306,1713686400000,2024-04-21T08:00:00,BTCUSDT,8,-2.093e-05
1307,1713657600000,2024-04-21T00:00:00,BTCUSDT,8,3.186e-05
1308,1713628800000,2024-04-20T16:00:00,BTCUSDT,8,4.204e-05
1309,1713600000000,2024-04-20T08:00:00,BTCUSDT,8,-7.66e-06
1310,1713571200000,2024-04-20T00:00:00,BTCUSDT,8,0.0001
1311,1713542400000,2024-04-19T16:00:00,BTCUSDT,8,5.88e-05
1312,1713513600000,2024-04-19T08:00:00,BTCUSDT,8,6.641e-05
1313,1713484800001,2024-04-19T00:00:00,BTCUSDT,8,-3.12e-05
1314,1713456000000,2024-04-18T16:00:00,BTCUSDT,8,-3.334e-05
1315,1713427200000,2024-04-18T08:00:00,BTCUSDT,8,5.982e-05
1316,1713398400000,2024-04-18T00:00:00,BTCUSDT,8,6.937e-05
1317,1713369600000,2024-04-17T16:00:00,BTCUSDT,8,6.534e-05
1318,1713340800000,2024-04-17T08:00:00,BTCUSDT,8,3.574e-05
1319,1713312000000,2024-04-17T00:00:00,BTCUSDT,8,6.375e-05
1320,1713283200000,2024-04-16T16:00:00,BTCUSDT,8,3.513e-05
1321,1713254400000,2024-04-16T08:00:00,BTCUSDT,8,9.525e-05
1322,1713225600001,2024-04-16T00:00:00,BTCUSDT,8,5.953e-05
1323,1713196800000,2024-04-15T16:00:00,BTCUSDT,8,0.0001
1324,1713168000001,2024-04-15T08:00:00,BTCUSDT,8,1.759e-05
1325,1713139200000,2024-04-15T00:00:00,BTCUSDT,8,0.0001
1326,1713110400000,2024-04-14T16:00:00,BTCUSDT,8,0.0001
1327,1713081600000,2024-04-14T08:00:00,BTCUSDT,8,0.0001
1328,1713052800000,2024-04-14T00:00:00,BTCUSDT,8,0.0001
1329,1713024000001,2024-04-13T16:00:00,BTCUSDT,8,0.0001
1330,1712995200000,2024-04-13T08:00:00,BTCUSDT,8,0.0001
1331,1712966400000,2024-04-13T00:00:00,BTCUSDT,8,0.0001
1332,1712937600000,2024-04-12T16:00:00,BTCUSDT,8,0.00012214
1333,1712908800001,2024-04-12T08:00:00,BTCUSDT,8,0.0002563
1334,1712880000000,2024-04-12T00:00:00,BTCUSDT,8,0.00011258
1335,1712851200000,2024-04-11T16:00:00,BTCUSDT,8,0.00019763
1336,1712822400000,2024-04-11T08:00:00,BTCUSDT,8,0.00020153
1337,1712793600000,2024-04-11T00:00:00,BTCUSDT,8,0.00013979
1338,1712764800000,2024-04-10T16:00:00,BTCUSDT,8,0.0001
1339,1712736000001,2024-04-10T08:00:00,BTCUSDT,8,0.00012457
1340,1712707200000,2024-04-10T00:00:00,BTCUSDT,8,0.00011929
1341,1712678400001,2024-04-09T16:00:00,BTCUSDT,8,0.00019061
1342,1712649600001,2024-04-09T08:00:00,BTCUSDT,8,0.00020603
1343,1712620800000,2024-04-09T00:00:00,BTCUSDT,8,0.00020915
1344,1712592000006,2024-04-08T16:00:00,BTCUSDT,8,0.00035189
1345,1712563200000,2024-04-08T08:00:00,BTCUSDT,8,0.0001
1346,1712534400001,2024-04-08T00:00:00,BTCUSDT,8,0.0001
1347,1712505600000,2024-04-07T16:00:00,BTCUSDT,8,0.0001
1348,1712476800000,2024-04-07T08:00:00,BTCUSDT,8,0.0001
1349,1712448000000,2024-04-07T00:00:00,BTCUSDT,8,0.0001
1350,1712419200000,2024-04-06T16:00:00,BTCUSDT,8,0.0001
1351,1712390400000,2024-04-06T08:00:00,BTCUSDT,8,0.0001
1352,1712361600000,2024-04-06T00:00:00,BTCUSDT,8,0.0001
1353,1712332800000,2024-04-05T16:00:00,BTCUSDT,8,0.0001
1354,1712304000000,2024-04-05T08:00:00,BTCUSDT,8,0.0001
1355,1712275200000,2024-04-05T00:00:00,BTCUSDT,8,0.0001
1356,1712246400000,2024-04-04T16:00:00,BTCUSDT,8,0.0001
1357,1712217600000,2024-04-04T08:00:00,BTCUSDT,8,0.0001
1358,1712188800000,2024-04-04T00:00:00,BTCUSDT,8,0.0001
1359,1712160000000,2024-04-03T16:00:00,BTCUSDT,8,0.0001
1360,1712131200000,2024-04-03T08:00:00,BTCUSDT,8,0.0001
1361,1712102400000,2024-04-03T00:00:00,BTCUSDT,8,0.0001
1362,1712073600000,2024-04-02T16:00:00,BTCUSDT,8,0.00016456
1363,1712044800015,2024-04-02T08:00:00,BTCUSDT,8,0.0001
1364,1712016000007,2024-04-02T00:00:00,BTCUSDT,8,0.00010926
1365,1711987200000,2024-04-01T16:00:00,BTCUSDT,8,0.00027469
1366,1711958400000,2024-04-01T08:00:00,BTCUSDT,8,0.00033491
1367,1711929600000,2024-04-01T00:00:00,BTCUSDT,8,0.00070161
1368,1711900800001,2024-03-31T16:00:00,BTCUSDT,8,0.00040301
1369,1711872000000,2024-03-31T08:00:00,BTCUSDT,8,0.00039889
1370,1711843200000,2024-03-31T00:00:00,BTCUSDT,8,0.00032351
1371,1711814400000,2024-03-30T16:00:00,BTCUSDT,8,0.0003436
1372,1711785600000,2024-03-30T08:00:00,BTCUSDT,8,0.00032267
1373,1711756800000,2024-03-30T00:00:00,BTCUSDT,8,0.00019624
1374,1711728000000,2024-03-29T16:00:00,BTCUSDT,8,0.0003017
1375,1711699200000,2024-03-29T08:00:00,BTCUSDT,8,0.00025456
1376,1711670400000,2024-03-29T00:00:00,BTCUSDT,8,0.0001825
1377,1711641600000,2024-03-28T16:00:00,BTCUSDT,8,0.0002943
1378,1711612800000,2024-03-28T08:00:00,BTCUSDT,8,0.00029899
1379,1711584000000,2024-03-28T00:00:00,BTCUSDT,8,0.00024195
1380,1711555200000,2024-03-27T16:00:00,BTCUSDT,8,0.00043631
1381,1711526400001,2024-03-27T08:00:00,BTCUSDT,8,0.00029551
1382,1711497600000,2024-03-27T00:00:00,BTCUSDT,8,0.00028757
1383,1711468800000,2024-03-26T16:00:00,BTCUSDT,8,0.00026764
1384,1711440000000,2024-03-26T08:00:00,BTCUSDT,8,0.00018348
1385,1711411200000,2024-03-26T00:00:00,BTCUSDT,8,0.00021963
1386,1711382400000,2024-03-25T16:00:00,BTCUSDT,8,0.00028815
1387,1711353600001,2024-03-25T08:00:00,BTCUSDT,8,0.00016324
1388,1711324800000,2024-03-25T00:00:00,BTCUSDT,8,0.00025549
1389,1711296000000,2024-03-24T16:00:00,BTCUSDT,8,0.00015884
1390,1711267200000,2024-03-24T08:00:00,BTCUSDT,8,0.00014616
1391,1711238400000,2024-03-24T00:00:00,BTCUSDT,8,0.00010351
1392,1711209600000,2024-03-23T16:00:00,BTCUSDT,8,0.00010806
1393,1711180800000,2024-03-23T08:00:00,BTCUSDT,8,0.0001
1394,1711152000000,2024-03-23T00:00:00,BTCUSDT,8,0.0001
1395,1711123200000,2024-03-22T16:00:00,BTCUSDT,8,0.00011993
1396,1711094400000,2024-03-22T08:00:00,BTCUSDT,8,0.0001
1397,1711065600000,2024-03-22T00:00:00,BTCUSDT,8,0.00016271
1398,1711036800000,2024-03-21T16:00:00,BTCUSDT,8,0.0001951
1399,1711008000000,2024-03-21T08:00:00,BTCUSDT,8,0.00019304
1400,1710979200000,2024-03-21T00:00:00,BTCUSDT,8,0.00010403
1401,1710950400000,2024-03-20T16:00:00,BTCUSDT,8,0.0001
1402,1710921600004,2024-03-20T08:00:00,BTCUSDT,8,0.00018388
1403,1710892800000,2024-03-20T00:00:00,BTCUSDT,8,0.00015847
1404,1710864000001,2024-03-19T16:00:00,BTCUSDT,8,0.00024018
1405,1710835200000,2024-03-19T08:00:00,BTCUSDT,8,0.00029065
1406,1710806400000,2024-03-19T00:00:00,BTCUSDT,8,0.00026923
1407,1710777600001,2024-03-18T16:00:00,BTCUSDT,8,0.00027195
1408,1710748800000,2024-03-18T08:00:00,BTCUSDT,8,0.00030597
1409,1710720000000,2024-03-18T00:00:00,BTCUSDT,8,0.00020181
1410,1710691200000,2024-03-17T16:00:00,BTCUSDT,8,0.00024827
1411,1710662400000,2024-03-17T08:00:00,BTCUSDT,8,0.00017773
1412,1710633600000,2024-03-17T00:00:00,BTCUSDT,8,0.00013089
1413,1710604800000,2024-03-16T16:00:00,BTCUSDT,8,0.00020813
1414,1710576000000,2024-03-16T08:00:00,BTCUSDT,8,0.00023202
1415,1710547200000,2024-03-16T00:00:00,BTCUSDT,8,0.0001
1416,1710518400000,2024-03-15T16:00:00,BTCUSDT,8,0.00015306
1417,1710489600000,2024-03-15T08:00:00,BTCUSDT,8,0.00014328
1418,1710460800000,2024-03-15T00:00:00,BTCUSDT,8,0.00038515
1419,1710432000000,2024-03-14T16:00:00,BTCUSDT,8,0.00038258
1420,1710403200000,2024-03-14T08:00:00,BTCUSDT,8,0.00038753
1421,1710374400001,2024-03-14T00:00:00,BTCUSDT,8,0.00024393
1422,1710345600000,2024-03-13T16:00:00,BTCUSDT,8,0.00045402
1423,1710316800001,2024-03-13T08:00:00,BTCUSDT,8,0.0006442
1424,1710288000000,2024-03-13T00:00:00,BTCUSDT,8,0.00033224
1425,1710259200000,2024-03-12T16:00:00,BTCUSDT,8,0.00047935
1426,1710230400000,2024-03-12T08:00:00,BTCUSDT,8,0.000453
1427,1710201600000,2024-03-12T00:00:00,BTCUSDT,8,0.0004447
1428,1710172800000,2024-03-11T16:00:00,BTCUSDT,8,0.00066396
1429,1710144000000,2024-03-11T08:00:00,BTCUSDT,8,0.00078428
1430,1710115200000,2024-03-11T00:00:00,BTCUSDT,8,0.00035489
1431,1710086400000,2024-03-10T16:00:00,BTCUSDT,8,0.00054479
1432,1710057600000,2024-03-10T08:00:00,BTCUSDT,8,0.00063451
1433,1710028800000,2024-03-10T00:00:00,BTCUSDT,8,0.0003101
1434,1710000000000,2024-03-09T16:00:00,BTCUSDT,8,0.00026407
1435,1709971200001,2024-03-09T08:00:00,BTCUSDT,8,0.00031281
1436,1709942400000,2024-03-09T00:00:00,BTCUSDT,8,0.00019134
1437,1709913600000,2024-03-08T16:00:00,BTCUSDT,8,0.00062913
1438,1709884800000,2024-03-08T08:00:00,BTCUSDT,8,0.00043497
1439,1709856000000,2024-03-08T00:00:00,BTCUSDT,8,0.00034819
1440,1709827200000,2024-03-07T16:00:00,BTCUSDT,8,0.00054217
1441,1709798400000,2024-03-07T08:00:00,BTCUSDT,8,0.00040984
1442,1709769600000,2024-03-07T00:00:00,BTCUSDT,8,0.00030311
1443,1709740800000,2024-03-06T16:00:00,BTCUSDT,8,0.00049354
1444,1709712000001,2024-03-06T08:00:00,BTCUSDT,8,0.00033876
1445,1709683200000,2024-03-06T00:00:00,BTCUSDT,8,0.0003628
1446,1709654400000,2024-03-05T16:00:00,BTCUSDT,8,0.00088148
1447,1709625600000,2024-03-05T08:00:00,BTCUSDT,8,0.00082969
1448,1709596800000,2024-03-05T00:00:00,BTCUSDT,8,0.0004896
1449,1709568000000,2024-03-04T16:00:00,BTCUSDT,8,0.0006362
1450,1709539200000,2024-03-04T08:00:00,BTCUSDT,8,0.00046833
1451,1709510400000,2024-03-04T00:00:00,BTCUSDT,8,0.00055071
1452,1709481600000,2024-03-03T16:00:00,BTCUSDT,8,0.00044598
1453,1709452800000,2024-03-03T08:00:00,BTCUSDT,8,0.00042989
1454,1709424000000,2024-03-03T00:00:00,BTCUSDT,8,0.00046267
1455,1709395200000,2024-03-02T16:00:00,BTCUSDT,8,0.00056396
1456,1709366400001,2024-03-02T08:00:00,BTCUSDT,8,0.00057174
1457,1709337600000,2024-03-02T00:00:00,BTCUSDT,8,0.00033426
1458,1709308800000,2024-03-01T16:00:00,BTCUSDT,8,0.0004601
1459,1709280000000,2024-03-01T08:00:00,BTCUSDT,8,0.00064824
1460,1709251200000,2024-03-01T00:00:00,BTCUSDT,8,0.00053322
1461,1709222400000,2024-02-29T16:00:00,BTCUSDT,8,0.00057031
1462,1709193600000,2024-02-29T08:00:00,BTCUSDT,8,0.00076337
1463,1709164800000,2024-02-29T00:00:00,BTCUSDT,8,0.00069091
1464,1709136000000,2024-02-28T16:00:00,BTCUSDT,8,0.00053538
1465,1709107200000,2024-02-28T08:00:00,BTCUSDT,8,0.00023682
1466,1709078400000,2024-02-28T00:00:00,BTCUSDT,8,0.00026729
1467,1709049600000,2024-02-27T16:00:00,BTCUSDT,8,0.00022965
1468,1709020800000,2024-02-27T08:00:00,BTCUSDT,8,0.00073521
1469,1708992000000,2024-02-27T00:00:00,BTCUSDT,8,0.00032262
1470,1708963200000,2024-02-26T16:00:00,BTCUSDT,8,0.00027227
1471,1708934400000,2024-02-26T08:00:00,BTCUSDT,8,0.00021567
1472,1708905600000,2024-02-26T00:00:00,BTCUSDT,8,0.00026761
1473,1708876800000,2024-02-25T16:00:00,BTCUSDT,8,0.00015062
