timestamp,datetime,sum_open_interest,sum_open_interest_value,long_short_ratio,top_long_short_account_ratio,top_long_short_position_ratio,taker_long_short_vol_ratio
1778713800000,2026-05-13 23:10:00,104233.07100000,8274308400.02589600,0.9908,0.9833,0.9275,0.9510
1778714100000,2026-05-13 23:15:00,104263.13700000,8272487521.10880000,0.9908,0.9829,0.9274,0.9076
1778714400000,2026-05-13 23:20:00,104268.35200000,8270982754.04800000,0.9904,0.9829,0.9276,1.0003
1778714700000,2026-05-13 23:25:00,104245.71300000,8275084820.52182200,0.9908,0.9833,0.9278,0.5173
1778715000000,2026-05-13 23:30:00,104233.86100000,8267308685.21500000,0.9924,0.9841,0.9267,1.0574
1778715300000,2026-05-13 23:35:00,104242.39800000,8263875845.94039000,0.9908,0.9833,0.9271,0.5696
1778715600000,2026-05-13 23:40:00,104245.84700000,8260399217.94120000,0.9912,0.9837,0.9270,0.6252
1778715900000,2026-05-13 23:45:00,104275.68400000,8266925994.59870800,0.9916,0.9837,0.9267,0.6929
1778716200000,2026-05-13 23:50:00,104276.14900000,8263975477.69003400,0.9916,0.9841,0.9266,1.2595
1778716500000,2026-05-13 23:55:00,104285.44800000,8268626315.20320000,0.9897,0.9829,0.9265,1.4436
1778716800000,2026-05-14 00:00:00,104290.44600000,8269001740.53720000,0.9904,0.9833,0.9268,1.8285
1778717100000,2026-05-14 00:05:00,104274.84400000,8274376618.67000900,0.9920,0.9841,0.9264,1.0137
1778717400000,2026-05-14 00:10:00,104250.29300000,8282950944.00304800,0.9940,0.9857,0.9266,1.4721
1778717700000,2026-05-14 00:15:00,104278.12900000,8290194678.00320000,0.9968,0.9877,0.9267,1.3397
1778718000000,2026-05-14 00:20:00,104262.04100000,8286331189.17348300,0.9996,0.9897,0.9271,1.7200
1778718300000,2026-05-14 00:25:00,104250.91800000,8284278348.68640000,0.9992,0.9889,0.9274,1.0865
1778718600000,2026-05-14 00:30:00,104255.78400000,8280588623.24880000,0.9988,0.9893,0.9277,1.7343
1778718900000,2026-05-14 00:35:00,104261.45200000,8296198423.23720000,1.0008,0.9897,0.9278,1.3578
1778719200000,2026-05-14 00:40:00,104263.38100000,8294996491.93610000,1.0028,0.9908,0.9276,2.4969
1778719500000,2026-05-14 00:45:00,104272.70500000,8301045772.34500000,1.0040,0.9912,0.9274,0.7775
1778719800000,2026-05-14 00:50:00,104258.20500000,8297587335.51450000,1.0016,0.9900,0.9282,0.6184
1778720100000,2026-05-14 00:55:00,104231.28900000,8289243412.81860000,1.0012,0.9893,0.9282,1.1013
1778720400000,2026-05-14 01:00:00,104229.29300000,8291733175.69579800,1.0016,0.9897,0.9281,1.6676
1778720700000,2026-05-14 01:05:00,104268.51300000,8304778523.42400000,1.0008,0.9889,0.9285,0.9454
1778721000000,2026-05-14 01:10:00,104256.30200000,8296388800.85106100,1.0008,0.9889,0.9283,0.6428
1778721300000,2026-05-14 01:15:00,104227.62500000,8295038917.72500000,1.0012,0.9885,0.9280,0.7406
1778721600000,2026-05-14 01:20:00,104243.44500000,8295766323.51150000,1.0004,0.9881,0.9286,1.4053
1778721900000,2026-05-14 01:25:00,104249.90600000,8294497821.02160000,1.0000,0.9873,0.9283,0.8717
1778722200000,2026-05-14 01:30:00,104264.13000000,8290270357.38600000,1.0016,0.9877,0.9284,0.9275
1778722500000,2026-05-14 01:35:00,104260.94600000,8285424581.99882500,1.0000,0.9869,0.9279,0.8257
1778722800000,2026-05-14 01:40:00,104235.68300000,8279393575.15634400,0.9980,0.9849,0.9275,1.6841
1778723100000,2026-05-14 01:45:00,104250.71000000,8283394542.48767950,0.9976,0.9849,0.9273,1.6571
1778723400000,2026-05-14 01:50:00,104264.89500000,8290808054.07147300,0.9976,0.9849,0.9276,1.7903
1778723700000,2026-05-14 01:55:00,104176.67900000,8291765664.65070000,0.9972,0.9845,0.9290,0.9381
1778724000000,2026-05-14 02:00:00,104171.37900000,8289092340.09528500,0.9976,0.9849,0.9296,0.9623
1778724300000,2026-05-14 02:05:00,104131.01500000,8286616484.55729200,0.9980,0.9849,0.9310,1.1713
1778724600000,2026-05-14 02:10:00,104279.32100000,8301805437.58225800,0.9984,0.9845,0.9280,0.5258
1778724900000,2026-05-14 02:15:00,104328.14000000,8299303537.00000000,0.9992,0.9853,0.9265,0.4832
1778725200000,2026-05-14 02:20:00,104255.20900000,8294940597.83420000,0.9968,0.9833,0.9279,1.4528
1778725500000,2026-05-14 02:25:00,104345.22100000,8306286537.96190000,0.9972,0.9608,0.9187,2.0422
1778725800000,2026-05-14 02:30:00,104361.33200000,8309428072.36648000,0.9972,0.9604,0.9188,0.2310
1778726100000,2026-05-14 02:35:00,104251.45000000,8301359733.41790700,0.9964,0.9600,0.9208,0.4879
1778726400000,2026-05-14 02:40:00,104235.78200000,8297431342.09023000,0.9964,0.9596,0.9215,0.3036
1778726700000,2026-05-14 02:45:00,104212.99900000,8291194892.92857500,0.9960,0.9592,0.9237,0.8455
1778727000000,2026-05-14 02:50:00,104202.76300000,8271777277.66654500,0.9932,0.9573,0.9230,0.5782
1778727300000,2026-05-14 02:55:00,104218.07900000,8264149745.03930000,0.9873,0.9535,0.9216,1.5748
1778727600000,2026-05-14 03:00:00,104267.44400000,8271421638.33160000,0.9861,0.9527,0.9214,1.2798
1778727900000,2026-05-14 03:05:00,104242.45200000,8276556801.37832500,0.9865,0.9527,0.9216,0.7103
1778728200000,2026-05-14 03:10:00,104234.89000000,8254086424.43219200,0.9798,0.9489,0.9200,0.8239
1778728500000,2026-05-14 03:15:00,104218.24400000,8258176855.53153000,0.9790,0.9482,0.9192,1.0464
1778728800000,2026-05-14 03:20:00,104245.44400000,8257519146.26096600,0.9782,0.9478,0.9199,0.6628
1778729100000,2026-05-14 03:25:00,104137.64400000,8232226684.46958350,0.9720,0.9448,0.9183,1.9252
1778729400000,2026-05-14 03:30:00,103985.15900000,8244109781.77440000,0.9728,0.9448,0.9195,2.0075
1778729700000,2026-05-14 03:35:00,104010.25000000,8251694787.85000000,0.9743,0.9467,0.9200,0.5563
1778730000000,2026-05-14 03:40:00,104014.73600000,8232994191.89536700,0.9751,0.9470,0.9191,1.6329
1778730300000,2026-05-14 03:45:00,104056.28700000,8238210485.24839500,0.9739,0.9467,0.9194,0.7093
1778730600000,2026-05-14 03:50:00,104030.43000000,8221930601.57700000,0.9728,0.9459,0.9190,0.6381
1778730900000,2026-05-14 03:55:00,104019.10200000,8224197486.25860000,0.9728,0.9463,0.9213,1.1026
1778731200000,2026-05-14 04:00:00,104078.25800000,8223338687.67562500,0.9697,0.9448,0.9235,0.9989
1778731500000,2026-05-14 04:05:00,104105.88400000,8228310449.00360000,0.9704,0.9455,0.9243,1.6518
1778731800000,2026-05-14 04:10:00,104084.91500000,8243639761.40650000,0.9747,0.9486,0.9249,1.0661
1778732100000,2026-05-14 04:15:00,104060.12400000,8244037293.32788500,0.9751,0.9486,0.9253,1.7383
1778732400000,2026-05-14 04:20:00,104020.36100000,8250752106.77532900,0.9771,0.9497,0.9259,1.0414
1778732700000,2026-05-14 04:25:00,104047.20200000,8249132697.28520000,0.9782,0.9508,0.9256,0.7246
1778733000000,2026-05-14 04:30:00,104062.95000000,8250297989.31000000,0.9794,0.9512,0.9250,0.5867
1778733300000,2026-05-14 04:35:00,104145.27900000,8255450693.87010000,0.9814,0.9527,0.9251,1.2381
1778733600000,2026-05-14 04:40:00,104125.05900000,8262568520.91191200,0.9822,0.9527,0.9246,1.6588
1778733900000,2026-05-14 04:45:00,104152.54800000,8263904725.87779800,0.9829,0.9535,0.9251,1.5955
1778734200000,2026-05-14 04:50:00,104141.42000000,8269906384.54790000,0.9849,0.9539,0.9250,0.8873
1778734500000,2026-05-14 04:55:00,104142.31600000,8270100344.15863000,0.9853,0.9543,0.9248,0.7856
1778734800000,2026-05-14 05:00:00,104146.56600000,8269991631.71486200,0.9861,0.9547,0.9244,0.8752
1778735100000,2026-05-14 05:05:00,104085.86400000,8266780350.71280000,0.9849,0.9543,0.9238,1.1661
1778735400000,2026-05-14 05:10:00,104076.40900000,8267063153.29544800,0.9853,0.9543,0.9243,0.7376
1778735700000,2026-05-14 05:15:00,104071.05300000,8259880113.18810000,0.9857,0.9543,0.9244,0.9630
1778736000000,2026-05-14 05:20:00,104078.55800000,8265180118.59820000,0.9849,0.9539,0.9239,2.8155
1778736300000,2026-05-14 05:25:00,104085.34300000,8279968218.58140000,0.9877,0.9554,0.9234,1.0800
1778736600000,2026-05-14 05:30:00,104039.36300000,8276841119.52870000,0.9869,0.9547,0.9216,1.4873
1778736900000,2026-05-14 05:35:00,104244.92700000,8303470378.46911300,0.9845,0.9505,0.9287,1.4824
1778737200000,2026-05-14 05:40:00,104228.15300000,8302825090.79530000,0.9822,0.9482,0.9291,0.8290
1778737500000,2026-05-14 05:45:00,104246.97600000,8304983501.41093600,0.9806,0.9467,0.9285,2.1765
1778737800000,2026-05-14 05:50:00,104005.48400000,8298073492.26236200,0.9806,0.9448,0.9281,1.3884
1778738100000,2026-05-14 05:55:00,103791.38200000,8284877181.22431800,0.9818,0.9417,0.9278,0.6576
1778738400000,2026-05-14 06:00:00,103843.77000000,8284322884.31301000,0.9693,0.9272,0.9278,1.8715
1778738700000,2026-05-14 06:05:00,103850.64000000,8292182822.20800000,0.9635,0.9227,0.9277,0.5857
1778739000000,2026-05-14 06:10:00,103797.60800000,8284789969.00881200,0.9639,0.9220,0.9261,1.3794
1778739300000,2026-05-14 06:15:00,103724.47000000,8286081148.18500000,0.9612,0.9198,0.9260,0.4855
1778739600000,2026-05-14 06:20:00,103727.19000000,8278118844.11683300,0.9573,0.9164,0.9242,0.6545
1778739900000,2026-05-14 06:25:00,103703.37800000,8277505239.99835500,0.9558,0.9142,0.9238,0.6496
1778740200000,2026-05-14 06:30:00,103697.51800000,8273516843.38180000,0.9520,0.9113,0.9236,0.6934
1778740500000,2026-05-14 06:35:00,103736.25500000,8270818995.77150000,0.9451,0.9062,0.9233,1.1024
1778740800000,2026-05-14 06:40:00,103737.77400000,8277534452.85880900,0.9421,0.9037,0.9232,1.4458
1778741100000,2026-05-14 06:45:00,103771.99900000,8285405452.95760000,0.9421,0.9037,0.9228,0.5775
1778741400000,2026-05-14 06:50:00,103816.54700000,8283028053.66884600,0.9417,0.9029,0.9223,0.4612
1778741700000,2026-05-14 06:55:00,103812.32100000,8284145506.25973100,0.9410,0.9026,0.9220,0.3469
1778742000000,2026-05-14 07:00:00,103779.27100000,8278430935.96160000,0.9399,0.9015,0.9215,0.7399
1778742300000,2026-05-14 07:05:00,103742.13800000,8268404011.80700000,0.9365,0.8990,0.9203,0.8482
1778742600000,2026-05-14 07:10:00,103874.48400000,8282224232.77200000,0.9346,0.8975,0.9198,0.6594
1778742900000,2026-05-14 07:15:00,103893.88500000,8281547183.21457400,0.9320,0.8947,0.9189,0.4054
1778743200000,2026-05-14 07:20:00,103938.32800000,8280080598.79520000,0.9294,0.8932,0.9182,1.2619
1778743500000,2026-05-14 07:25:00,103957.26800000,8287660528.04240000,0.9279,0.8918,0.9188,1.8295
1778743800000,2026-05-14 07:30:00,103968.59700000,8291869897.69920000,0.9286,0.8921,0.9186,2.0271
1778744100000,2026-05-14 07:35:00,103950.62100000,8303502840.04530000,0.9286,0.8925,0.9199,1.0694
1778744400000,2026-05-14 07:40:00,103957.53900000,8303878717.22640000,0.9294,0.8925,0.9198,0.7370
1778744700000,2026-05-14 07:45:00,103955.89900000,8302838424.75385200,0.9294,0.8925,0.9201,0.5394
1778745000000,2026-05-14 07:50:00,103956.25600000,8300949742.00847300,0.9294,0.8925,0.9197,0.6691
1778745300000,2026-05-14 07:55:00,103949.22300000,8294243637.15990000,0.9290,0.8921,0.9200,0.3680
1778745600000,2026-05-14 08:00:00,103914.91200000,8282008094.90880000,0.9279,0.8914,0.9181,1.6198
1778745900000,2026-05-14 08:05:00,104120.32000000,8291917535.80829700,0.9227,0.8875,0.9116,1.0704
1778746200000,2026-05-14 08:10:00,104181.68000000,8306280328.38400000,0.9209,0.8857,0.9102,1.5427
1778746500000,2026-05-14 08:15:00,104195.95700000,8314399745.58060000,0.9220,0.8864,0.9104,0.7624
1778746800000,2026-05-14 08:20:00,104188.89800000,8313602283.60528500,0.9231,0.8868,0.9102,0.4312
1778747100000,2026-05-14 08:25:00,104231.33800000,8308696877.33200000,0.9220,0.8857,0.9102,1.7054
1778747400000,2026-05-14 08:30:00,104202.13800000,8309252056.94323100,0.9216,0.8850,0.9108,1.5773
1778747700000,2026-05-14 08:35:00,104209.96500000,8321023920.04156300,0.9216,0.8854,0.9110,1.8953
1778748000000,2026-05-14 08:40:00,104148.52700000,8321139394.15362800,0.9223,0.8857,0.9108,0.8119
1778748300000,2026-05-14 08:45:00,104151.78800000,8317238471.58655200,0.9220,0.8857,0.9101,0.4288
1778748600000,2026-05-14 08:50:00,104128.26400000,8306828754.19421000,0.9223,0.8857,0.9098,0.9016
1778748900000,2026-05-14 08:55:00,104161.82800000,8311584391.90040700,0.9227,0.8857,0.9092,1.5102
1778749200000,2026-05-14 09:00:00,104157.03300000,8309314790.23440000,0.9220,0.8850,0.9093,1.7990
1778749500000,2026-05-14 09:05:00,104074.40300000,8306698475.44500000,0.9186,0.8815,0.9093,0.8358
1778749800000,2026-05-14 09:10:00,104066.67500000,8307882018.60250000,0.9186,0.8811,0.9092,0.5770
1778750100000,2026-05-14 09:15:00,104071.30900000,8303996578.49250100,0.9186,0.8808,0.9090,0.6384
1778750400000,2026-05-14 09:20:00,104082.83700000,8303968126.38510000,0.9183,0.8801,0.9085,0.4466
1778750700000,2026-05-14 09:25:00,104085.52200000,8298780303.26880000,0.9175,0.8797,0.9082,0.6003
1778751000000,2026-05-14 09:30:00,104068.78400000,8293647265.21760000,0.9164,0.8793,0.9078,0.5211
1778751300000,2026-05-14 09:35:00,104051.35300000,8291477735.69920000,0.9150,0.8783,0.9071,0.5566
1778751600000,2026-05-14 09:40:00,104023.70300000,8277748580.44680000,0.9102,0.8751,0.9072,0.9421
1778751900000,2026-05-14 09:45:00,104040.85200000,8284648195.73760000,0.9109,0.8762,0.9076,0.5479
1778752200000,2026-05-14 09:50:00,104081.70400000,8280268125.15175100,0.9095,0.8755,0.9077,0.5252
1778752500000,2026-05-14 09:55:00,104086.93500000,8279948872.39452400,0.9091,0.8755,0.9074,1.5522
1778752800000,2026-05-14 10:00:00,104068.95600000,8283347739.02880000,0.9080,0.8755,0.9083,1.0670
1778753100000,2026-05-14 10:05:00,104026.35800000,8284700142.78126900,0.9102,0.8765,0.9087,0.9429
1778753400000,2026-05-14 10:10:00,104048.39500000,8277232833.57544600,0.9128,0.8776,0.9080,1.1176
1778753700000,2026-05-14 10:15:00,104032.56700000,8279400634.92490000,0.9131,0.8776,0.9079,1.5486
1778754000000,2026-05-14 10:20:00,104013.56600000,8291874815.60801300,0.9135,0.8776,0.9084,0.8644
1778754300000,2026-05-14 10:25:00,104003.12900000,8282018769.77960000,0.9135,0.8779,0.9085,2.3218
1778754600000,2026-05-14 10:30:00,104004.50700000,8284551808.23990000,0.9139,0.8783,0.9085,0.7391
1778754900000,2026-05-14 10:35:00,104001.40100000,8280508346.49920000,0.9135,0.8779,0.9086,0.7182
1778755200000,2026-05-14 10:40:00,104018.62900000,8274161307.88334000,0.9135,0.8783,0.9086,0.5390
1778755500000,2026-05-14 10:45:00,103997.67700000,8259183514.30900000,0.9220,0.8907,0.9081,1.4198
1778755800000,2026-05-14 10:50:00,103974.75400000,8263487151.42860000,0.9238,0.8921,0.9087,2.0501
1778756100000,2026-05-14 10:55:00,103990.17300000,8274355388.07796900,0.9238,0.8925,0.9096,0.9451
1778756400000,2026-05-14 11:00:00,104024.75200000,8273078124.08480000,0.9242,0.8925,0.9094,0.6680
1778756700000,2026-05-14 11:05:00,104020.53200000,8269632294.00000000,0.9249,0.8932,0.9091,3.0275
1778757000000,2026-05-14 11:10:00,104037.93200000,8277920889.46674100,0.9238,0.8925,0.9091,1.0757
1778757300000,2026-05-14 11:15:00,104055.93600000,8268295080.15360000,0.9246,0.8936,0.9096,2.0164
1778757600000,2026-05-14 11:20:00,104077.41800000,8272230954.20159500,0.9257,0.8939,0.9098,0.6728
1778757900000,2026-05-14 11:25:00,104095.28900000,8262546598.35123350,0.9246,0.8936,0.9096,0.9581
1778758200000,2026-05-14 11:30:00,103935.55100000,8245515895.18913600,0.9227,0.8954,0.9039,1.3308
1778758500000,2026-05-14 11:35:00,103998.80300000,8242965925.54060000,0.9238,0.8961,0.9032,2.4733
1778758800000,2026-05-14 11:40:00,104047.56100000,8254207534.30379800,0.9260,0.8979,0.9027,0.9331
1778759100000,2026-05-14 11:45:00,104051.38400000,8246510466.78706200,0.9268,0.8990,0.9030,1.4296
1778759400000,2026-05-14 11:50:00,104023.68100000,8244750518.17040000,0.9257,0.8990,0.9048,1.7665
1778759700000,2026-05-14 11:55:00,104032.84000000,8248451785.08000000,0.9279,0.9004,0.9054,1.2671
1778760000000,2026-05-14 12:00:00,104053.23600000,8242743574.91760000,0.9298,0.9022,0.9058,1.7434
1778760300000,2026-05-14 12:05:00,104055.23300000,8255534075.75400000,0.9324,0.9037,0.9066,0.7035
1778760600000,2026-05-14 12:10:00,104045.14300000,8251196020.47200000,0.9350,0.9051,0.9074,1.3677
1778760900000,2026-05-14 12:15:00,104025.88200000,8252165167.29600000,0.9395,0.9077,0.9081,0.9222
1778761200000,2026-05-14 12:20:00,104017.75700000,8245695632.90400000,0.9421,0.9091,0.9074,1.3151
1778761500000,2026-05-14 12:25:00,104000.57200000,8252445388.20000000,0.9444,0.9113,0.9077,1.0230
1778761800000,2026-05-14 12:30:00,103948.39900000,8252307119.98404300,0.9482,0.9139,0.9076,1.6222
1778762100000,2026-05-14 12:35:00,103678.60800000,8245901833.64640000,0.9520,0.9164,0.9053,1.3492
1778762400000,2026-05-14 12:40:00,103519.10100000,8236698089.58475500,0.9547,0.9179,0.9026,0.9999
1778762700000,2026-05-14 12:45:00,103466.26700000,8241147012.01987700,0.9562,0.9190,0.9018,1.2766
1778763000000,2026-05-14 12:50:00,103462.05800000,8246546794.94800000,0.9577,0.9194,0.8995,0.5436
1778763300000,2026-05-14 12:55:00,103485.46500000,8246201490.58289100,0.9573,0.9190,0.8985,1.6344
1778763600000,2026-05-14 13:00:00,103580.50500000,8257578134.37577500,0.9577,0.9194,0.8980,3.7085
1778763900000,2026-05-14 13:05:00,104054.83200000,8304789839.38783200,0.9543,0.9157,0.8987,0.9088
1778764200000,2026-05-14 13:10:00,104096.19400000,8303368239.46220000,0.9527,0.9142,0.8988,1.9005
1778764500000,2026-05-14 13:15:00,104212.00200000,8321015723.69400000,0.9497,0.9117,0.9002,0.7789
1778764800000,2026-05-14 13:20:00,104262.38800000,8314816709.99094000,0.9421,0.9044,0.8976,2.5830
1778765100000,2026-05-14 13:25:00,104742.02700000,8378306548.80922000,0.9283,0.8864,0.9072,0.9451
1778765400000,2026-05-14 13:30:00,104906.51800000,8383949939.67819300,0.9257,0.8850,0.9080,0.5619
1778765700000,2026-05-14 13:35:00,104952.18700000,8382615137.43960000,0.9227,0.8822,0.9075,0.7565
1778766000000,2026-05-14 13:40:00,104864.24600000,8370756977.67620000,0.9164,0.8776,0.9078,0.2334
1778766300000,2026-05-14 13:45:00,105097.17600000,8388719961.99120000,0.9146,0.8755,0.9139,1.2254
1778766600000,2026-05-14 13:50:00,105099.86100000,8404818534.31542500,0.9128,0.8741,0.9137,0.8870
1778766900000,2026-05-14 13:55:00,105107.83300000,8399503280.09560000,0.9102,0.8713,0.9128,0.6735
1778767200000,2026-05-14 14:00:00,105080.88500000,8372456117.52550000,0.9077,0.8706,0.9125,1.4208
1778767500000,2026-05-14 14:05:00,105077.35300000,8381495062.04500000,0.9037,0.8692,0.9123,0.7867
1778767800000,2026-05-14 14:10:00,105083.63700000,8379860437.84511850,0.9059,0.8709,0.9119,1.6430
1778768100000,2026-05-14 14:15:00,105095.81300000,8399898459.41930000,0.9033,0.8681,0.9113,1.7666
1778768400000,2026-05-14 14:20:00,105297.88500000,8444473254.50512400,0.8993,0.8594,0.9158,0.7654
1778768700000,2026-05-14 14:25:00,105277.73800000,8440434087.68874200,0.9146,0.8786,0.9158,0.8043
1778769000000,2026-05-14 14:30:00,105299.27100000,8435953610.66852400,0.9264,0.8947,0.9179,0.6962
1778769300000,2026-05-14 14:35:00,105367.50100000,8440031370.97226000,0.9253,0.8943,0.9195,1.1505
1778769600000,2026-05-14 14:40:00,105419.61700000,8457525224.67904800,0.9260,0.8936,0.9210,1.4118
1778769900000,2026-05-14 14:45:00,105591.54600000,8478863874.79020000,0.8723,0.8318,0.9194,1.6855
1778770200000,2026-05-14 14:50:00,105557.55400000,8513946672.06001600,0.8515,0.8109,0.9172,1.3786
1778770500000,2026-05-14 14:55:00,105665.86100000,8539069559.13200000,0.8308,0.7918,0.9181,1.2213
1778770800000,2026-05-14 15:00:00,105777.61800000,8560201825.31520000,0.7999,0.7630,0.9190,1.1940
1778771100000,2026-05-14 15:05:00,106204.32800000,8600859225.59664700,0.7771,0.7431,0.9261,0.8114
1778771400000,2026-05-14 15:10:00,106399.13000000,8602837816.67200000,0.7590,0.7292,0.9235,0.9694
1778771700000,2026-05-14 15:15:00,106616.01800000,8630406733.07300000,0.7535,0.7238,0.9213,0.6863
1778772000000,2026-05-14 15:20:00,106677.77700000,8638947733.68090000,0.7440,0.7167,0.9224,1.0683
1778772300000,2026-05-14 15:25:00,106782.62400000,8649171390.30142000,0.7400,0.7135,0.9230,0.7732
1778772600000,2026-05-14 15:30:00,106801.66500000,8646598717.40100000,0.7370,0.7109,0.9227,0.7529
1778772900000,2026-05-14 15:35:00,106927.45800000,8649886749.73605000,0.7337,0.7077,0.9216,0.6800
1778773200000,2026-05-14 15:40:00,106762.61200000,8628885265.93720000,0.7277,0.7042,0.9195,1.0993
1778773500000,2026-05-14 15:45:00,106818.52900000,8649064247.57130000,0.7259,0.7024,0.9189,0.9366
1778773800000,2026-05-14 15:50:00,106898.74400000,8661983846.57120000,0.7256,0.7010,0.9178,1.7606
1778774100000,2026-05-14 15:55:00,106962.89700000,8691355556.77755400,0.7197,0.6952,0.9164,1.9796
1778774400000,2026-05-14 16:00:00,107392.81200000,8726043634.62354700,0.7167,0.6926,0.9146,1.8276
1778774700000,2026-05-14 16:05:00,108050.45100000,8783626457.64690000,0.7179,0.6909,0.9172,1.5872
1778775000000,2026-05-14 16:10:00,108134.21500000,8805401567.71450000,0.7167,0.6889,0.9181,1.1329
1778775300000,2026-05-14 16:15:00,108176.83200000,8817560025.60173400,0.7156,0.6863,0.9160,0.6799
1778775600000,2026-05-14 16:20:00,108193.90400000,8808141460.37280000,0.7077,0.6804,0.9142,0.7312
1778775900000,2026-05-14 16:25:00,108507.66100000,8836766254.94510000,0.7018,0.6762,0.9116,1.3488
1778776200000,2026-05-14 16:30:00,108774.99200000,8864445500.04358000,0.6964,0.6720,0.9098,0.6822
1778776500000,2026-05-14 16:35:00,108844.46000000,8861560964.48183600,0.6912,0.6683,0.9106,1.0833
1778776800000,2026-05-14 16:40:00,108874.62400000,8863899567.32119800,0.6841,0.6628,0.9078,0.9504
1778777100000,2026-05-14 16:45:00,109027.73300000,8882123589.44390900,0.6838,0.6617,0.9098,0.7987
1778777400000,2026-05-14 16:50:00,109045.05800000,8869401650.13126600,0.6798,0.6592,0.9100,0.6044
1778777700000,2026-05-14 16:55:00,108842.56800000,8830125435.42000000,0.6692,0.6521,0.9134,2.1557
1778778000000,2026-05-14 17:00:00,108903.65400000,8915458990.87075400,0.6703,0.6488,0.9132,1.3137
1778778300000,2026-05-14 17:05:00,108877.05300000,8924593895.64132700,0.6532,0.6335,0.9110,0.9318
1778778600000,2026-05-14 17:10:00,109156.98600000,8941016547.26045200,0.6458,0.6271,0.9105,0.7198
1778778900000,2026-05-14 17:15:00,109210.96900000,8919746915.05851400,0.6359,0.6207,0.9077,0.6447
1778779200000,2026-05-14 17:20:00,109618.06100000,8921594786.00171900,0.6356,0.6215,0.9030,0.7495
1778779500000,2026-05-14 17:25:00,109518.28400000,8915634306.93703000,0.6367,0.6234,0.9017,2.2975
1778779800000,2026-05-14 17:30:00,109616.97500000,8925090836.38250000,0.6367,0.6236,0.8997,1.5604
1778780100000,2026-05-14 17:35:00,109833.95200000,8954087821.60303000,0.6380,0.6242,0.8958,1.5382
1778780400000,2026-05-14 17:40:00,109724.48200000,8945910248.21568900,0.6361,0.6228,0.8949,1.0233
1778780700000,2026-05-14 17:45:00,109804.07700000,8959309937.10720000,0.6348,0.6215,0.8940,0.9444
1778781000000,2026-05-14 17:50:00,109835.31200000,8974423672.89600000,0.6351,0.6213,0.8939,0.8232
1778781300000,2026-05-14 17:55:00,109886.17500000,8976370874.78250000,0.6329,0.6192,0.8933,0.3882
1778781600000,2026-05-14 18:00:00,110032.22100000,8980840881.24210000,0.6321,0.6189,0.8916,0.7501
1778781900000,2026-05-14 18:05:00,110060.07200000,8963237233.64400000,0.6284,0.6168,0.8922,1.7434
1778782200000,2026-05-14 18:10:00,110101.30600000,8993905626.98696700,0.6284,0.6163,0.8920,1.6931
1778782500000,2026-05-14 18:15:00,110258.97700000,9019209122.87514300,0.6281,0.6160,0.8909,0.9964
1778782800000,2026-05-14 18:20:00,110289.53400000,9025158001.52100000,0.6268,0.6147,0.8907,1.3402
1778783100000,2026-05-14 18:25:00,110193.42600000,9024344989.59177600,0.6258,0.6137,0.8931,0.7009
1778783400000,2026-05-14 18:30:00,110216.72300000,9017756009.24618700,0.6247,0.6126,0.8917,0.5324
1778783700000,2026-05-14 18:35:00,110611.00400000,9013308797.80423200,0.6231,0.6129,0.8899,1.2855
1778784000000,2026-05-14 18:40:00,110585.80200000,9017809696.09735300,0.6236,0.6134,0.8925,0.9791
1778784300000,2026-05-14 18:45:00,110598.87400000,9013211420.24164600,0.6228,0.6129,0.8928,1.1771
1778784600000,2026-05-14 18:50:00,110614.82500000,9018785388.54856700,0.6228,0.6129,0.8932,0.7138
1778784900000,2026-05-14 18:55:00,110627.85100000,9006965619.29680000,0.6218,0.6121,0.8940,1.5838
1778785200000,2026-05-14 19:00:00,110585.77500000,9016786781.24635700,0.6218,0.6121,0.8941,0.9294
1778785500000,2026-05-14 19:05:00,110607.71900000,9026190033.49331700,0.6218,0.6121,0.8940,0.9198
1778785800000,2026-05-14 19:10:00,110593.88600000,9021253874.90600000,0.6213,0.6119,0.8939,0.5502
1778786100000,2026-05-14 19:15:00,110581.35400000,9011986074.78463700,0.6205,0.6113,0.8942,1.8139
1778786400000,2026-05-14 19:20:00,110643.23900000,9022945076.12610000,0.6181,0.6095,0.8942,0.6929
1778786700000,2026-05-14 19:25:00,110534.47300000,8997782438.38250000,0.6184,0.6100,0.8941,0.8803
1778787000000,2026-05-14 19:30:00,110579.76900000,8991078054.86314600,0.6186,0.6106,0.8912,2.3867
1778787300000,2026-05-14 19:35:00,110569.34700000,9003872007.96930000,0.6186,0.6106,0.8910,1.0515
1778787600000,2026-05-14 19:40:00,110574.96900000,8995367812.22465700,0.6181,0.6106,0.8911,1.0983
1778787900000,2026-05-14 19:45:00,110595.38400000,9004299383.63601100,0.6184,0.6108,0.8908,0.9429
1778788200000,2026-05-14 19:50:00,110632.69600000,9000687595.71311600,0.6181,0.6108,0.8908,1.0346
1778788500000,2026-05-14 19:55:00,110703.95400000,9014844382.12800000,0.6179,0.6106,0.8904,0.4562
1778788800000,2026-05-14 20:00:00,110705.21700000,9008504187.11460000,0.6184,0.6111,0.8904,1.3159
1778789100000,2026-05-14 20:05:00,110681.96200000,9020866896.18296800,0.6200,0.6121,0.8894,0.8613
1778789400000,2026-05-14 20:10:00,110711.44300000,9021665138.32830000,0.6200,0.6119,0.8883,0.4504
